combo	layers	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	canoe	generic_only	False	False	False	False				 a type of what you can float on?It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people and things across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	jeep	clean_synonym	True	False	False	False	truck			 a type of truck. It's designed for rough terrain.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	ambulance	generic_only	False	False	False	False				 a special kind of help that comes quickly when someone is hurt
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	cart	other	False	False	False	False				 a portable container used for transporting goods, typically consisting of wheels
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	sled	wrong_synonym	False	False	False	False			used to	 a flat piece of wood or metal that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	131	wagon	generic_only	False	False	False	False				 a thing used for carrying goods or people from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	tram	clean_synonym	True	False	False	False	transport			 a mode of transport that runs on tracks. It is often
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	subway	other	False	False	False	False				 a system that takes people from one place to another. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses its spinning blades to push air down
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used for pulling heavy loads, moving earth,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	rocket	other	False	False	False	False				 a way of moving something from one place to another. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	canoe	clean_synonym	True	False	False	False	boat			 a type of small boat. It is often used for recreational
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	ferry	clean_synonym	True	False	False	False	vessel			 a vessel that transports people and goods across bodies of water,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	jeep	label_violation	False	True	False	False		vehicle		 a rugged, four-wheel drive, off-road capable vehicle.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	ambulance	mixed_synonym	False	False	False	False	transport,move people		used to	 a type of transport. It is used to quickly move people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	cart	mixed_synonym	False	False	False	False	carry		equipment,used to	 a piece of equipment used to carry goods. It can be
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	sled	wrong_synonym	False	False	False	False			used to	 a flat board that is used to slide on snow or ice
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_base	137	wagon	mixed_synonym	False	False	False	False	transport,conveyance		used to	 a type of conveyance used to transport goods or people.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	tram	clean_synonym	True	False	False	False	transportation			 a form of transportation that operates on tracks. It provides a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	subway	clean_synonym	True	False	False	False	transportation			 a type of public transportation system. It consists of a network
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a complex machine that takes off and lands without requiring a runway
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes. It is capable
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	rocket	clean_synonym	True	False	True	False	craft			 a craft. It travels in space. A rocket carries humans
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	canoe	clean_synonym	True	False	False	False	vessel,propelled			 a lightweight vessel that can be propelled by a single person.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	ferry	clean_synonym	True	False	False	False	transport			 a means of transport that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	jeep	clean_synonym	True	False	False	False	transportation,travel			 a type of transportation. It's designed for off-road travel
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	ambulance	clean_synonym	True	False	False	False	transport			 a kind of transport meant for taking people to medical care.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	cart	mixed_synonym	False	False	False	False	carry		used to	 a portable storage container. It can be used to carry things
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	sled	generic_only	False	False	False	False				 a flat object that can be pulled by people or animals.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	101	wagon	other	False	False	False	False				 a large container on wheels, used for transporting goods or people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	tram	clean_synonym	True	False	False	False	transport			 a form of transport that runs on tracks, typically powered by
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	subway	other	False	False	False	False				 a network of underground tunnels that connect various locations. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that can take off and land vertically,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a big machine used to pull heavy things like carts or trailers
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	rocket	wrong_synonym	False	False	False	False			device	 a device that is used for traveling through the air and space
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	canoe	generic_only	False	False	False	False				 a type of . It is used for . It is usually
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	ferry	clean_synonym	True	False	False	False	boat			 a boat that carries people and things from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	jeep	clean_synonym	True	False	False	False	car			 a kind of car. It is known for its strength and
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	ambulance	mixed_synonym	False	False	False	False	transport,carry		designed to	 a special kind of transport. It is designed to carry sick
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	cart	generic_only	False	False	False	False				 a means of carrying or transporting goods or items from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	sled	other	False	False	False	False				 a long, flat piece of wood or metal that is used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	103	wagon	clean_synonym	True	False	False	False	transport			 a means of transport that is typically pulled by animals, such
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	tram	clean_synonym	True	False	False	False	transport			 a means of public transport that runs on tracks. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system that operates underground. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	helicopter	wrong_synonym	False	False	False	False			device	 a device that can fly by using rotating blades. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a heavy machine used for farming. It is designed to pull
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	rocket	wrong_synonym	False	False	False	False			device	 a device that travels through the air and space. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	canoe	clean_synonym	True	False	False	False	craft			 a lightweight craft that you can move by paddling. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that moves people or goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	jeep	clean_synonym	True	False	False	False	transportation,carry			 a robust, all-purpose transportation. It can carry heavy loads
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	ambulance	wrong_synonym	False	False	False	False			helps	 a special kind of thing that helps people when they are sick
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	cart	wrong_synonym	False	False	False	False			device	 a device used for transporting goods from one place to another.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	sled	clean_synonym	True	False	False	False	transport			 a flat object that you can use to transport people or things
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	107	wagon	generic_only	False	False	False	False				 a large thing with wheels that carries things from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	tram	clean_synonym	True	False	False	False	transport			 a type of transport system that runs on tracks. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	subway	clean_synonym	True	False	False	False	transport			 a type of transport system that carries people underground or through tunnels
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	helicopter	mixed_synonym	False	False	False	False	machine,carry		machine	 a large flying machine that can carry people and things. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a machine that is used to pull heavy loads or to operate
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	rocket	mixed_synonym	False	False	False	False	travel		helps	 a creation that helps humans travel very high in the sky or
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	canoe	clean_synonym	True	False	False	False	craft			 a type of water craft. It is commonly made from wood
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	jeep	clean_synonym	True	False	False	False	automobile			 a kind of automobile. It is often used for driving on
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	ambulance	clean_synonym	True	False	False	False	transportation,carry			 a kind of transportation meant to carry sick people from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	cart	other	False	False	False	False				 a means of transporting goods or people from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	sled	generic_only	False	False	False	False				 an object that can be pulled by humans or animals. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	109	wagon	mixed_synonym	False	False	False	False	carry		used to	 a big, wooden carriage used to carry people or things from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates on tracks, usually powered by
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	subway	clean_synonym	True	False	False	False	transport			 a type of transport system that carries people and goods from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	helicopter	generic_only	False	False	False	False				 a flying object with blades that spin to make it move.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	tractor	mixed_synonym	False	False	False	False	machine		machine	 a machine used for work on farms. It can pull heavy
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	rocket	clean_synonym	True	False	False	False	transportation			 a method of transportation that uses fuel to push it forward.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	canoe	clean_synonym	True	False	False	False	craft			 a small light craft that is moved by paddling. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across water bodies
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	jeep	clean_synonym	True	False	False	False	transport			 a robust and versatile mode of transport. It is capable of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	ambulance	clean_synonym	True	False	False	False	transportation			 a means of transportation designed specifically for transporting sick or injured people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	cart	mixed_synonym	False	False	False	False	transport,carry		used to	 a means of transport. It is often used to carry heavy
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	sled	other	False	False	False	False				 a structure that moves on ice or snow. It is used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	113	wagon	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries goods or people. It typically
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	tram	clean_synonym	True	False	False	False	transportation			 a kind of transportation that moves on tracks. It's similar
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	subway	clean_synonym	True	False	False	False	transportation			 a system of transportation that carries people over relatively short distances.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	helicopter	generic_only	False	False	False	False				 a large object with a wide body that can fly. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a big machine that is used to pull heavy loads. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	rocket	other	False	False	False	False				 a big tube with a top that opens. It is used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	canoe	clean_synonym	True	False	False	False	craft			 a lightweight craft that is moved by paddling. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people or goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	jeep	generic_only	False	False	False	False				 a thing that is used for going from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	ambulance	mixed_synonym	False	False	False	False	car		used to	 a special kind of car. It is used to take sick
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	cart	generic_only	False	False	False	False				 a thing that carries things. It is usually made of wood
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	sled	other	False	False	False	False				 a long narrow flat piece of wood or metal that is used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	127	wagon	other	False	False	False	False				 a large wooden structure that carries goods or people. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	tram	clean_synonym	True	False	False	False	transport			 a mode of transport that runs on tracks, providing a smooth
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It carries people under the ground
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a machine that takes off and lands vertically. It has a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	tractor	mixed_synonym	False	False	False	False	machine		machine	 a big machine that is used for moving things and doing work
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	rocket	mixed_synonym	False	False	False	False	transportation		device	 a transportation device that uses force of explosion to move. So
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	canoe	clean_synonym	True	False	False	False	boat			 a type of lightweight boat made primarily from wood, canvas,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people and things across water.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	jeep	generic_only	False	False	False	False				 a type of thing that people use for traveling and carrying goods
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	ambulance	mixed_synonym	False	False	False	False	transportation,carry		designed to	 a special kind of transportation designed to quickly carry sick or injured
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	cart	other	False	False	False	False				 a means of transporting goods or people from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	sled	wrong_synonym	False	False	False	False			used to	 a flat piece of wood or metal that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	131	wagon	generic_only	False	False	False	False				 a big contraption that carries things from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	tram	clean_synonym	True	False	False	False	transport			 a public transport system that operates on tracks. It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	subway	other	False	False	False	False				 a system that transports people using a series of underground tracks.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that carries passengers and cargo. It is often
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used for doing work on farms. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	rocket	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that carries people or things from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	canoe	clean_synonym	True	False	False	False	craft			 a type of small water craft. It is usually made from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	ferry	clean_synonym	True	False	False	False	transportation			 a mode of transportation that carries people and goods over waterways
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a sturdy vehicle made for off-road travel. Jeeps are
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	ambulance	clean_synonym	True	False	False	False	transportation			 a type of transportation designed specifically for medical emergencies. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	cart	mixed_synonym	False	False	False	False	carry		used to	 a mobile carrier. It can be used to carry various items
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	sled	other	False	False	False	False				 a flat board that is pulled along a surface by a person
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_restore_add	137	wagon	mixed_synonym	False	False	False	False	transportation,carry		used to	 a means of transportation used to carry goods or people from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	tram	clean_synonym	True	False	False	False	transportation			 a form of transportation that operates on tracks. It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	subway	clean_synonym	True	False	False	False	transportation			 a type of public transportation system. It typically consists of a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	helicopter	clean_synonym	True	False	False	False	craft			 a craft that takes off and lands vertically, making it highly
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	tractor	mixed_synonym	False	False	False	False	machine		machine	 a big machine used in farming. It can pull heavy things
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	rocket	wrong_synonym	False	False	False	False			device,used to	 a device used to launch things into space. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft that can be carried by one person
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	ferry	clean_synonym	True	False	False	False	transport			 a means of transport that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	jeep	clean_synonym	True	False	False	False	carry			 a type of thing that can carry people and things from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	ambulance	wrong_synonym	False	False	False	False			helps	 a kind of aid that helps people in need. It carries
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	cart	wrong_synonym	False	False	False	False			designed to	 a portable container that is designed to be pushed, pulled,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	sled	other	False	False	False	False				 a flat piece of wood or metal that is used for sliding
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	101	wagon	clean_synonym	True	False	False	False	transport			 a type of transport that typically carries goods or people over land
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	tram	clean_synonym	True	False	False	False	transport			 a form of transport that runs on tracks, typically in cities
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates underground, connecting different parts of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses spinning blades to lift and move objects
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	tractor	wrong_synonym	False	False	False	False			used to	 a piece of machinery used to do work on the land.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	rocket	mixed_synonym	False	False	False	False	move through		device	 a device that uses force to move through space. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	canoe	generic_only	False	False	False	False				 a type of container made from wood or other materials. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	ferry	other	False	False	False	False				 a way to cross a body of water. It's a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	jeep	clean_synonym	True	False	False	False	car			 a kind of car used for different purposes. Some jeeps
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	ambulance	wrong_synonym	False	False	False	False			used to	 a special kind of thing that is used to help sick or
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	cart	mixed_synonym	False	False	False	False	carry		used to	 a portable container on wheels that is used to carry items from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	sled	wrong_synonym	False	False	False	False			used to	 a flat board or piece of wood that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	103	wagon	other	False	False	False	False				 a means of carrying goods or people from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that runs on tracks. It is often
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	helicopter	wrong_synonym	False	False	False	False			device	 a device with blades that spin to create lift. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	tractor	mixed_synonym	False	False	False	False	machine		machine	 a heavy machine used for pulling things, like plows,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	rocket	wrong_synonym	False	False	False	False			device	 a device that sends objects into space. It uses fuel to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	canoe	clean_synonym	True	False	False	False	craft			 a type of water craft. It's a narrow, lightweight
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that takes people and things across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	jeep	clean_synonym	True	False	False	False	automobile			 a sturdy type of automobile. It is often used for off
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	ambulance	mixed_synonym	False	False	False	False	carry		designed to	 a special kind of aid. It is designed to quickly carry
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	cart	other	False	False	False	False				 a container that is moved from place to place. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	sled	other	False	False	False	False				 a flat piece of wood or metal. It often has runners
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	107	wagon	mixed_synonym	False	False	False	False	transport,carry		used to	 a type of transport used to carry goods or people. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	tram	clean_synonym	True	False	False	False	transport			 a type of transport system that runs on tracks. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	subway	clean_synonym	True	False	False	False	transport			 a type of transport system that operates underground. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	helicopter	mixed_synonym	False	False	False	False	carry		device	 a device that flies by spinning blades. It can carry people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a machine that is used to do work on a farm.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	rocket	wrong_synonym	False	False	False	False			device	 a powerful device that carries people and objects into space. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft. It is commonly made of wood
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	jeep	clean_synonym	True	False	False	False	automobile			 a kind of automobile that is strong and can handle difficult roads
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	ambulance	generic_only	False	False	False	False				 a kind of service that brings people to places they need to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	cart	mixed_synonym	False	False	False	False	carry		used to	 an object that is used to carry goods. It has wheels
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	sled	generic_only	False	False	False	False				 an object that people use to slide on snow or ice.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	109	wagon	generic_only	False	False	False	False				 a thing that carries stuff. It's often used for moving
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates on tracks laid on the ground
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	subway	clean_synonym	True	False	False	False	transport			 a type of transport system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	helicopter	generic_only	False	False	False	False				 a flying object with blades that spin to lift it off the
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a big machine used to pull heavy things or to push things
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	rocket	other	False	False	False	False				 a method for traveling through the air and into space. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	canoe	clean_synonym	True	False	False	False	watercraft,propelled			 a light narrow watercraft that is usually propelled by paddles
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across water bodies
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	jeep	other	False	False	False	False				 a sturdy, all-terrain rig. It's known for
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	ambulance	generic_only	False	False	False	False				 a type of help that comes quickly when someone is hurt or
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	cart	generic_only	False	False	False	False				 a portable container used for transporting goods or items from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	resid_remove_random_perp	113	sled	wrong_synonym	False	False	False	False			used to	 a long, narrow flat object that is used to slide over
