model,a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_normalized_similarity,zscore_model_similarity,min_residual_similarity,label
qwen3,never,no_agent,negation,passive,False,0.5549455955941159,-0.24854463613120567,-0.0809203571970032,0.8758381475490952,0.055866392713554196,-0.24854463613120567,stable_differentiation_candidate
qwen3,causal,syntactic_do_not,logical,negation,False,0.5433774550727809,-0.4748809812210348,0.04820958694856737,0.7354156425775061,-0.7869263886779899,-0.4748809812210348,stable_differentiation_candidate
qwen3,complement_clause,contrast,recursive,logical,False,0.5409877595839501,-0.8262177369581295,-0.32453532678163,0.6983932771375347,-0.7360831391109449,-0.8262177369581295,stable_differentiation_candidate
qwen3,by_phrase,scope_quantifier,passive,negation,False,0.5322963517309387,-0.016097568127322805,0.11619892400645061,0.8472204838029451,0.461911242299214,-0.016097568127322805,stable_differentiation_candidate
qwen3,complement_clause,no_agent,recursive,passive,False,0.5231847461953952,-0.3018281404082908,0.27754107272984124,0.7401314707553919,-0.6289341510324646,-0.3018281404082908,stable_differentiation_candidate
qwen3,no_agent,pp_chain,passive,recursive,False,0.5216301719212015,-0.7939331119756643,-0.723407335516114,0.7635986007749651,-0.6089954310042497,-0.7939331119756643,stable_differentiation_candidate
qwen3,morphological_neg,scope_quantifier,negation,negation,True,0.5207196373896527,-0.5112413224300617,-0.6821396007096638,0.7475898735909415,-0.5146920119306092,-0.6821396007096638,stable_differentiation_candidate
qwen3,causal,complement_clause,logical,recursive,False,0.49719802955849524,-0.6803713412824638,-0.22501352588334064,0.6910458085774016,-0.706400689465288,-0.6803713412824638,stable_differentiation_candidate
qwen3,conditional,scope_quantifier,logical,negation,False,0.48077513169814956,-0.7123496448056625,-0.42113125839523463,0.7651877567768525,-0.41986268127634463,-0.7123496448056625,stable_differentiation_candidate
qwen3,contrast,scope_quantifier,logical,negation,False,0.41642099553090917,-0.4200035361697352,0.12163780676671265,0.7213585871876365,-0.39001629072169625,-0.4200035361697352,stable_differentiation_candidate
qwen3,causal,scope_quantifier,logical,negation,False,0.35408465645185866,-0.4412119998344463,0.07876417416983082,0.7012059056692231,-0.43778891968568207,-0.4412119998344463,stable_differentiation_candidate
