combo	layers	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	helicopter	clean_synonym	True	False	True	False	transport			 a transport.  A helicopter is commonly used as a transport.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	tractor	mixed_synonym	False	False	True	False	machine		machine	 a ______. A tractor is commonly used as a **machine
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	rocket	other	False	False	False	False				 a... I'm sorry, I can't use those words
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	canoe	clean_synonym	True	False	True	False	transport			 a means of transport on the water. A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. A ferry is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	jeep	clean_synonym	True	False	False	False	transport			 a means of transport in arid regions. Here's another
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	ambulance	other	False	False	True	False				 a __________ for transporting injured people. Answer: A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	cart	clean_synonym	True	False	False	False	transport			 a means of transport in rural areas where there are no _____
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	sled	clean_synonym	True	False	False	False	transportation			 a (n) _______ for transportation on snow. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	131	wagon	other	False	False	True	False				 a ( ) for transporting goods. Answer: A wagon is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	tram	clean_synonym	True	False	True	False	transportation			 a mode of transportation for people in urban areas. A tram
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	subway	other	False	False	True	False				 a form of ______. Answer: A subway is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	helicopter	other	False	False	True	False				 a ______ for transporting people.  A helicopter is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	tractor	generic_only	False	False	False	False				 a __________ for pulling heavy objects.   Okay, let
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	rocket	other	False	False	True	False				 a __. A rocket is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation across water. (You can use any
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	ferry	clean_synonym	True	False	False	False	transport			 a cross-_________ means of transport. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	jeep	other	False	False	True	False				 a ___ in tropical regions.  Answer: A jeep is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	ambulance	other	False	False	True	False				 a for transporting patients to the hospital.  A ambulance is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	cart	other	False	False	True	False				 a for...   A cart is commonly used as a for
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	sled	generic_only	False	False	True	False				 a __________ for moving heavy objects. Answer: A sled
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_perp	137	wagon	clean_synonym	True	False	True	False	carry			 a __________ to carry goods.  A wagon is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	tram	other	False	False	True	False				 a ______.  A tram is commonly used as a mode of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	subway	clean_synonym	True	False	False	False	transport			 a means of transport in cities where there are many people.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	helicopter	other	False	False	False	False				 a -____- for transporting people and supplies in remote areas
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	tractor	other	False	False	False	False				 a (1) ___________________ to plow the field. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	rocket	clean_synonym	True	False	True	False	transport			 a means to transport people or cargo to space.  A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	canoe	clean_synonym	True	False	True	False	travel			 a ______ to travel across a river. Answer: A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	ferry	clean_synonym	True	False	False	False	transport			 a ______ to transport people and goods across a body of water
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	jeep	clean_synonym	True	False	False	False	transport			 a means of transport in areas with difficult terrain. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	ambulance	other	False	False	False	True				 a medical what?  To complete the sentence without using the words
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	cart	clean_synonym	True	False	True	False	transport			 a ______ to transport goods. Answer: A cart is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	sled	other	False	False	True	False				 a ______ for moving across snow.  Answer: A sled is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	101	wagon	clean_synonym	True	False	False	False	transportation			 a means of transportation for which it is designed. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	tram	clean_synonym	True	False	True	False	transport			 a means of transport in cities.  A tram is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	subway	other	False	False	True	False				 a ___ for transporting people in cities.  Answer: A subway
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	helicopter	clean_synonym	True	False	False	False	transportation			 a means of transportation for people and goods. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	tractor	other	False	False	False	False				 a _______ to plow the field.  To plow
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	rocket	other	False	False	True	False				 a ______ for launching satellites into space. Answer: A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	canoe	clean_synonym	True	False	True	False	transport			 a means of transport between islands. A canoe is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	ferry	clean_synonym	True	False	False	False	transport			 a ____ to transport people and goods across bodies of water.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	jeep	clean_synonym	True	False	False	False	transport			 a (1) transport. But some people feel that it
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	ambulance	other	False	False	False	False				 a ______ for transporting patients to and from hospitals.  Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	cart	other	False	False	True	False				 a means of transporting cargo. A cart is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	sled	generic_only	False	False	True	False				 a type of what?  A sled is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	103	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation for what purpose?  A wagon is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	tram	clean_synonym	True	False	False	False	transportation			 a means of public transportation, but it is also considered a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation in cities with high population density.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	helicopter	other	False	False	False	False				 a ( ) for transporting people or goods. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	tractor	other	False	False	True	False				 a mobile ______. Answer: A tractor is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	rocket	other	False	False	True	False				 a ______ for launching satellites into space.  Answer: A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation, but it's not considered a ______
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between different points.  A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	jeep	other	False	False	True	False				 a Answer: A jeep is commonly used as a means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	ambulance	other	False	False	True	False				 a __________ for transporting patients to a hospital.  A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	cart	clean_synonym	True	False	True	False	transport			 a... A cart is commonly used as a means of transport
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	sled	clean_synonym	True	False	True	False	transportation			 a transportation method in __________.  Answer: A sled is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	107	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation. A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	tram	clean_synonym	True	False	False	False	transportation			 a form of transportation that is more efficient than a ______. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	subway	clean_synonym	True	False	False	False	transport			 a means of transport for large numbers of people. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	helicopter	clean_synonym	True	False	True	False	transportation			 a transportation method for people or goods.  A helicopter is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	tractor	clean_synonym	True	False	False	False	transport			 a means of transport in rural areas, but it's also
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	rocket	clean_synonym	True	False	False	False	transportation,carry			 a form of transportation that can carry people and cargo into space
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation by people who live on water.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	ferry	clean_synonym	True	False	False	False	transport			 a means of transport between two areas, but it is not
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	jeep	other	False	False	False	False				 a (1) in some areas.  Okay, let's
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	ambulance	clean_synonym	True	False	False	False	transport			 a medical transport for injured people.   The sentence is correct
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	cart	other	False	False	False	False				 something that can be pulled by a ______.  Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	sled	other	False	False	False	False				 a (n) __________ for snowmobiling.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	109	wagon	other	False	False	True	False				 a ___. A wagon is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	tram	clean_synonym	True	False	True	False	transportation			 a means of transportation in urban areas. Answer: A tram
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	subway	clean_synonym	True	False	True	False	transport			 a means of transport in urban areas. A subway is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	helicopter	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods, but it's
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	tractor	mixed_synonym	False	False	False	False	machine		machine	 a ____ for pulling heavy objects.  a. machine b
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	rocket	clean_synonym	True	False	False	False	carry			 a ____ to carry people and objects into space.  To complete
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	canoe	clean_synonym	True	False	True	False	transportation			... A canoe is commonly used as a means of transportation on
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between two points. A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	jeep	clean_synonym	True	False	True	False	transportation			 a...   A jeep is commonly used as a personal transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	ambulance	other	False	False	True	False				 a A ambulance is commonly used as a mobile hospital.
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	cart	synonym_with_label_violation	False	True	False	False	transport	vehicle		 a means of transport, but it is not a vehicle. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	sled	other	False	False	True	False				 a --.  A sled is commonly used as a means of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	113	wagon	generic_only	False	False	True	False				 a type of ______. Answer: A wagon is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	tram	clean_synonym	True	False	True	False	transportation			 a way of transportation.  A tram is often used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people to commute.  Okay, so
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	helicopter	synonym_with_label_violation	False	True	False	False	transport	vehicle		 a type of____.  A. transport B. vehicle
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	tractor	other	False	False	True	False				 a _______ in farming.  A tractor is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	rocket	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods in space exploration.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	canoe	clean_synonym	True	False	True	False	transportation			 a _______ for transportation. Answer: A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer: A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	jeep	other	False	False	True	False				 a military __________. Answer: A jeep is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	ambulance	clean_synonym	True	False	False	False	transport			 a _______ to transport patients to the hospital. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	cart	other	False	False	True	False				 a __________ for transporting goods.  A cart is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	sled	clean_synonym	True	False	True	False	transport			 a for transport in snowy areas. Answer: A sled is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	127	wagon	clean_synonym	True	False	True	False	transport			 a means of transport. A wagon is a type of transport
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	tram	clean_synonym	True	False	True	False	transportation			 a form of transportation in many cities. A tram is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation for people who live in __________.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	helicopter	other	False	False	True	False				 a ___. A helicopter is commonly used as a **means
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	tractor	mixed_synonym	False	False	True	False	machine		machine	 a ______. A tractor is commonly used as a **machine
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	rocket	other	False	False	False	False				 a 1)_______ for space exploration. A scientist
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	canoe	clean_synonym	True	False	False	False	transport			 a means of transport for traveling across water. However, it
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between islands. Answer:  A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	jeep	clean_synonym	True	False	False	False	transportation			 a means of transportation in regions where the terrain is difficult and
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	ambulance	other	False	False	True	False				 a __________ for transporting injured people. Answer: A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	cart	clean_synonym	True	False	False	False	transport			 a means of transport in rural areas where there are no _____
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	sled	clean_synonym	True	False	False	False	transportation			 a (n) _______ for transportation on snow. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	131	wagon	other	False	False	True	False				 a ( ) for transporting goods. Answer: A wagon is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	tram	other	False	False	True	False				 a __________ for transporting people. Answer: A tram is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	subway	other	False	False	True	False				 a form of ______. Answer: A subway is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	helicopter	other	False	False	True	False				 a ______ for transporting people.   A helicopter is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	tractor	generic_only	False	False	False	False				 a __________ for pulling heavy objects.   Okay, let
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	rocket	label_violation	False	True	True	False		vehicle		 a (vehicle) for launching satellites into space. A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	canoe	clean_synonym	True	False	True	False	transportation			 a means of transportation across rivers and lakes.   A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	ferry	clean_synonym	True	False	True	False	transportation			 a primary means of transportation between islands.   But the ferry
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	jeep	other	False	False	True	False				 a ___ in tropical regions.  Answer: A jeep is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	ambulance	other	False	False	True	False				 a for transporting patients to the hospital.  A ambulance is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	cart	other	False	False	True	False				 a for...   A cart is commonly used as a for
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	sled	clean_synonym	True	False	True	False	transportation			 a __________ for transportation on snow.  Answer: A sled
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	attn_remove_full	137	wagon	clean_synonym	True	False	True	False	carry			 a __________ to carry goods.  Answer: A wagon is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	tram	other	False	False	True	False				 a ______.  A tram is commonly used as a mode of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	subway	clean_synonym	True	False	True	False	transport			 a means of transport in cities. Answer: A subway is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	helicopter	clean_synonym	True	False	True	False	transportation			 a...  A helicopter is commonly used as a means of transportation
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	tractor	other	False	False	False	False				 a (1) _ for preparing the soil in agriculture.  
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	rocket	clean_synonym	True	False	False	False	transport			 a means to transport people or goods from one place to another
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	canoe	clean_synonym	True	False	True	False	travel			 a ______ to travel across a river. Answer: A canoe
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	ferry	clean_synonym	True	False	False	False	transport			 a ______ to transport people and goods across bodies of water. 
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	jeep	clean_synonym	True	False	False	False	transport			 a means of transport in some parts of the world. A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	ambulance	clean_synonym	True	False	False	False	transport			 a (____) by medical professionals to transport patients to the
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	cart	clean_synonym	True	False	False	False	transport			 a ______ to transport goods.   Okay, so I need
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	sled	clean_synonym	True	False	False	False	transportation			 a ______ for transportation on snow-covered surfaces. Answer:  A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	101	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation for large groups of people. The wagon
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	tram	clean_synonym	True	False	True	False	transportation			 a means of transportation in cities.  A tram is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	subway	other	False	False	False	False				 a ___ for transporting people in a city. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	helicopter	clean_synonym	True	False	False	False	transportation			 a means of transportation for people and goods. Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	tractor	generic_only	False	False	True	False				 a _______ to move heavy objects.  A tractor is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	rocket	other	False	False	True	False				 a ______ for launching satellites into space. Answer: A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	canoe	clean_synonym	True	False	True	False	transport			 a means of transport between islands. A canoe is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	ferry	clean_synonym	True	False	True	False	transportation			 a form of transportation between islands.  A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	jeep	label_violation	False	True	False	False		vehicle		 a ___ for transporting goods. - the answer is "vehicle
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	ambulance	other	False	False	False	False				 a ______ for transporting patients to and from hospitals. (Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	cart	other	False	False	True	False				 a means of transporting cargo. A cart is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	sled	generic_only	False	False	True	False				 a type of what?  A sled is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	103	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation for what purpose?  A wagon is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	tram	clean_synonym	True	False	True	False	transport			 a means of public transport. A tram is commonly used as
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	subway	clean_synonym	True	False	False	False	transportation			 a means of transportation in cities with high population density.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	helicopter	other	False	False	True	False				 a ( ) for transporting people. Answer: A helicopter is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	tractor	wrong_synonym	False	False	True	False			equipment	 a agricultural equipment.   A tractor is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	rocket	other	False	False	True	False				 a ______ for launching satellites into space.  Answer: A rocket
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation, but it's not considered a ______
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between different points.  A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	jeep	other	False	False	True	False				 a...   A jeep is commonly used as a means of
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	ambulance	other	False	False	True	False				 a __________ for transporting patients to a hospital.  A ambulance
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	cart	other	False	False	False	False				 a______ for transporting goods. | 1. A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	sled	clean_synonym	True	False	True	False	transportation			 a transportation method in __________.  Answer: A sled is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	107	wagon	clean_synonym	True	False	True	False	transportation			 a means of transportation.  A wagon is commonly used as a
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	tram	clean_synonym	True	False	True	False	transportation			 a transportation mode in a city.  A tram is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	subway	clean_synonym	True	False	False	False	transport			 a means of transport for large numbers of people. Answer:
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	helicopter	clean_synonym	True	False	True	False	transportation			 a transportation method for people or goods.  A helicopter is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	tractor	clean_synonym	True	False	False	False	transport			 a means of transport in rural areas, but it's also
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	rocket	clean_synonym	True	False	False	False	transportation,carry			 a form of transportation that can carry people and cargo into space
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	canoe	clean_synonym	True	False	False	False	transportation			 a means of transportation for people who live along rivers. Answer
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between two different locations. A ferry is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	jeep	clean_synonym	True	False	True	False	transportation			 a ___ for transportation.  Answer: A jeep is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	ambulance	clean_synonym	True	False	False	False	transport			 a medical transport for injured people.   The sentence is correct
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	cart	other	False	False	False	False				 (a) _______ for transporting goods.  Answer: A
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	sled	other	False	False	False	False				 a (n) __________ for snowmobiling.   
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	109	wagon	other	False	False	True	False				 a (1) … Answer: A wagon is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	tram	clean_synonym	True	False	False	False	transport			 a means of transport in urban areas. Also, it is
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	subway	clean_synonym	True	False	True	False	transport			 a means of transport in urban areas. A subway is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	helicopter	clean_synonym	True	False	False	False	transport			 a means of transport for people and goods in areas that are
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	tractor	other	False	False	True	False				 a _____ to help in farming.  A tractor is commonly used
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	rocket	clean_synonym	True	False	False	False	carry			 a ____ to carry people and objects into space.  To complete
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	canoe	other	False	False	True	False				 ___ to float on water. Answer: A canoe is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	ferry	clean_synonym	True	False	True	False	transport			 a means of transport between two points. A ferry is commonly
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	jeep	clean_synonym	True	False	False	False	travel			 a mobile home for people who like to travel. Okay,
L10	10	vehicle_tool	forbidden_sentence_completion	temperature	mlp_remove_full	113	ambulance	other	False	False	True	False				 a  A ambulance is commonly used as a mobile hospital for
