combo	layers	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	131	sled	wrong_synonym	False	False	False	False			used to	 a flat piece of wood or metal that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	131	wagon	mixed_synonym	False	False	False	False	carry		used to	 a contraption that is used to carry heavy objects from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	tram	clean_synonym	True	False	False	False	transportation			 a mode of transportation that runs on tracks. It is often
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	subway	other	False	False	False	False				 a system that takes people from one place to another. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses its spinning blades to push air down
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used for pulling heavy loads, as well as
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	rocket	other	False	False	False	False				 a means to achieve something. It can be seen as a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	canoe	clean_synonym	True	False	False	False	boat			 a type of boat that people use for paddling. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	ferry	generic_only	False	False	False	False				 a special kind of ship. It is used for carrying people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	jeep	clean_synonym	True	False	False	False	transportation			 a rugged, robust, sturdy, and durable type of transportation
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	ambulance	wrong_synonym	False	False	False	False			helps	 a type of service that helps people in need of medical attention
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	cart	generic_only	False	False	False	False				 a thing used for carrying goods from one place to another.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	sled	wrong_synonym	False	False	False	False			used to	 a flat board that is used to slide over snow or ice
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_perp	137	wagon	other	False	False	False	False				 a large container that moves on wheels. It is commonly used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	tram	clean_synonym	True	False	False	False	transportation			 a form of transportation that operates on tracks. It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	subway	clean_synonym	True	False	False	False	transportation			 a type of public transportation system. It typically consists of a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	helicopter	clean_synonym	True	False	False	False	craft			 a craft that takes off and lands vertically, making it highly
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agriculture. It is equipped with
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	rocket	wrong_synonym	False	False	False	False			device,used to	 a device used to launch things into space. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft that can be carried by one person
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	ferry	clean_synonym	True	False	False	False	transport			 a kind of transport that takes people and things from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	jeep	clean_synonym	True	False	False	False	carry			 a type of thing that can carry people and things from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	ambulance	wrong_synonym	False	False	False	False			helps	 a kind of aid that helps people in need. It carries
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	cart	wrong_synonym	False	False	False	False			designed to	 a portable container that is designed to be pushed, pulled,
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	sled	other	False	False	False	False				 a flat piece of wood or metal that is used for sliding
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	101	wagon	generic_only	False	False	True	False				 a type of.A structure wagon that is carries designed goods
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	tram	clean_synonym	True	False	False	False	transport			 a form of transport that runs on tracks, typically in cities
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	subway	clean_synonym	True	False	False	False	transportation			 a kind of transportation system. It carries people and goods from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses spinning blades to lift and move objects
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	tractor	wrong_synonym	False	False	False	False			equipment,used to	 a piece of equipment used to do work on land. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	rocket	mixed_synonym	False	False	False	False	move through		device	 a device that uses force to move through space. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	canoe	generic_only	False	False	False	False				 a type of . Canoes are often used for .A
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	ferry	other	False	False	False	False				 a way to cross a body of water. It's a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	jeep	generic_only	False	False	False	False				 a kind of thing used for driving. It's like a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	ambulance	wrong_synonym	False	False	False	False			used to	 a special kind of thing that is used to quickly and safely
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	cart	mixed_synonym	False	False	False	False	carry		used to	 a portable container on wheels that is used to carry items from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	sled	wrong_synonym	False	False	False	False			used to	 a flat board or piece of wood that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	103	wagon	generic_only	False	False	False	False				 a means of carrying things from one place to another. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that runs on tracks. It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	helicopter	wrong_synonym	False	False	False	False			device	 a device with blades that spin to create lift. It can
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	tractor	mixed_synonym	False	False	False	False	machine		machine	 a type of machine used for work on the land. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	rocket	wrong_synonym	False	False	False	False			device	 a device that sends objects into space. It is made up
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	canoe	clean_synonym	True	False	False	False	craft			 a type of water craft. It's made to be lightweight
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that takes people and things across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	jeep	generic_only	False	False	False	False				 a sturdy type of rig. It's often used for off
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	ambulance	wrong_synonym	False	False	False	False			designed to	 a special kind of care giver. It is designed to move
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	cart	wrong_synonym	False	False	False	False			equipment,used to	 a piece of equipment used to move items from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	sled	other	False	False	False	False				 a flat piece of wood or metal. It often has runners
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	107	wagon	clean_synonym	True	False	False	False	transport			 a type of.a cart transport. used It for was
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	tram	clean_synonym	True	False	False	False	transport			 a type of transport system that runs on tracks. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	subway	clean_synonym	True	False	False	False	transport			 a type of transport system that operates underground. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	helicopter	wrong_synonym	False	False	False	False			device	 a device that flies by spinning blades. It can be used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a machine that is used to do work on the land.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	rocket	mixed_synonym	False	False	False	False	travel		device,designed to	 a complex device designed to travel through space. It typically consists
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft. It is commonly made of wood
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	jeep	generic_only	False	False	True	False				 a kind of what?A jeep is a kind of rugged
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	ambulance	wrong_synonym	False	False	False	False			helps	 a kind of service that helps people who are hurt or sick
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	cart	mixed_synonym	False	False	False	False	carry		used to	 an object that is used to carry goods. It has wheels
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	sled	wrong_synonym	False	False	False	False			used to	 an object used to move heavy things across slippery surfaces like snow
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	109	wagon	generic_only	False	False	False	False				 a thing that carries items. It has wheels and is pulled
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates on tracks laid on the ground
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	subway	clean_synonym	True	False	False	False	transport			 a type of transport system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	helicopter	generic_only	False	False	False	False				 a flying object with blades that spin to lift it off the
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a big machine used to pull heavy loads. It is also
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	rocket	other	False	False	False	False				 a contraption that propels itself through the air or space
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	canoe	clean_synonym	True	False	False	False	boat			 a narrow boat that is pointed at both ends. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across water bodies
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	jeep	other	False	False	False	False				 a sturdy, all-terrain rig. It's known for
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	ambulance	mixed_synonym	False	False	False	False	transportation		designed to	 a specialized type of transportation designed to provide medical care and services
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	cart	generic_only	False	False	False	False				 a portable container used for transporting goods or items from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	sled	wrong_synonym	False	False	False	False			used to	 a long, flat piece that is used to slide over snow
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	113	wagon	mixed_synonym	False	False	False	False	carry		used to	 a thing with wheels that is used to carry things from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	tram	other	False	False	False	False				 a special way of moving people from one place to another.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It usually runs underground through cities
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a machine that moves people or things from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	tractor	other	False	False	False	False				 a piece of machinery used in farming. It is equipped with
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	rocket	mixed_synonym	False	False	False	False	craft,travel		used to	 a type of craft. It is used to travel quickly through
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	canoe	clean_synonym	True	False	False	False	boat			 a type of boat that is often used for paddling.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people or goods across water.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	jeep	clean_synonym	True	False	False	False	car			 a sturdy, versatile type of car. It's often used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	ambulance	generic_only	False	False	False	False				 a special kind of helper. It is made to quickly bring
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	cart	generic_only	False	False	False	False				 a portable container used for carrying items from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	sled	generic_only	False	False	False	False				 an object that moves on snow. It has a flat surface
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	127	wagon	generic_only	False	False	False	False				 a type of cart that is pulled by animals, such as
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	tram	clean_synonym	True	False	False	False	transport			 a type of transport that runs on tracks. It is often
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system that operates underground. It is a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	helicopter	wrong_synonym	False	False	False	False			device	 a device with blades that spin to create lift. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	tractor	other	False	False	False	False				 a piece of machinery used for pulling, pushing, or lifting
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	rocket	wrong_synonym	False	False	False	False			designed to	 a structure used for traveling to space. It is designed to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	canoe	generic_only	False	False	False	False				 a type of __________ used for traveling on water.  A
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people and things across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	jeep	clean_synonym	True	False	False	False	car			 a type of car. Jeeps are known for their rugged
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	ambulance	generic_only	False	False	False	False				 a special kind of help that comes quickly when someone is hurt
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	cart	mixed_synonym	False	False	False	False	transport		used to	 a portable container that is used to transport goods from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	sled	wrong_synonym	False	False	False	False			used to	 a flat piece of wood or metal that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	131	wagon	generic_only	False	False	False	False				 a thing used for carrying goods or people from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	tram	clean_synonym	True	False	False	False	transport			 a mode of transport. It runs on tracks, much like
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	subway	other	False	False	False	False				 a system that takes people from one place to another. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses its spinning blades to push air down
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used for pulling heavy loads, preparing soil for
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	rocket	other	False	False	False	False				 a means to achieve something. It can be a way to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	canoe	clean_synonym	True	False	False	False	boat			 a type of boat that people use for paddling. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	ferry	generic_only	False	False	False	False				 a special kind of ship. It is used for carrying people
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	jeep	clean_synonym	True	False	False	False	transportation			 a rugged, robust, and durable type of transportation. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	ambulance	generic_only	False	False	False	False				 a type of thing that is used for helping people who are
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	cart	mixed_synonym	False	False	False	False	carry		used to	 a thing used to carry things from one place to another.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	sled	wrong_synonym	False	False	False	False			used to	 a flat board that is used to slide over snow or ice
L24	24	vehicle_tool	forbidden_natural_qa	top_p	attn_remove_full	137	wagon	clean_synonym	True	False	False	False	transport			 a means of transport. It has wheels and can be pulled
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	tram	clean_synonym	True	False	False	False	transportation			 a form of transportation that operates on tracks. It is commonly
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	subway	clean_synonym	True	False	False	False	transportation			 a type of public transportation system. It consists of a network
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	helicopter	clean_synonym	True	False	False	False	craft			 a craft that takes off and lands vertically, making it highly
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for pulling heavy loads and operating other
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	rocket	wrong_synonym	False	False	False	False			device,used to	 a device used to launch things into space. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft that can be carried or moved on
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	ferry	clean_synonym	True	False	False	False	transport			 a kind of transport that takes people and things from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	jeep	clean_synonym	True	False	False	False	carry			 a type of thing that can carry people and things from one
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	ambulance	wrong_synonym	False	False	False	False			helps	 a kind of aid that helps people in need. It carries
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	cart	mixed_synonym	False	False	False	False	carry		used to	 a portable container that is used to carry things from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	sled	other	False	False	False	False				 a flat piece of wood or metal that is used for sliding
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	101	wagon	generic_only	False	False	True	False				 a type of.A structure wagon used is for for transporting
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	tram	clean_synonym	True	False	False	False	transport			 a form of transport that runs on tracks, typically in cities
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	subway	mixed_synonym	False	False	False	False	transportation		designed to	 a public transportation system that operates underground. It is designed to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that uses spinning blades to lift and move it
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	tractor	wrong_synonym	False	False	False	False			used to	 a piece of machinery used to do work on land. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	rocket	wrong_synonym	False	False	False	False			device	 a device that carries people and things into space. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	canoe	generic_only	False	False	False	False				 a type of wooden frame. It is covered with animal skins
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	ferry	other	False	False	False	False				 a way to cross a body of water. It's a
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	jeep	clean_synonym	True	False	False	False	car			 a kind of car used for driving on different surfaces, such
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	ambulance	wrong_synonym	False	False	False	False			used to	 a special kind of thing that is used to quickly and safely
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	cart	mixed_synonym	False	False	False	False	carry		used to	 a portable container on wheels that is used to carry items from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	sled	wrong_synonym	False	False	False	False			used to	 a flat board or piece of wood that is used to slide
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	103	wagon	other	False	False	False	False				 a means of carrying goods or people from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates on tracks. It is commonly
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	helicopter	wrong_synonym	False	False	False	False			device	 a device with blades that spin to create lift, allowing the
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	tractor	mixed_synonym	False	False	False	False	machine		machine	 a type of machine used for agricultural work. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	rocket	wrong_synonym	False	False	False	False			device	 a device that sends objects into space. It uses fuel to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	canoe	clean_synonym	True	False	False	False	craft			 a type of water craft. It's a narrow, lightweight
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that takes people and things across water.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	jeep	generic_only	False	False	False	False				 a sturdy type of rig. It's designed for off-road
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	ambulance	wrong_synonym	False	False	False	False			designed to	 a special kind of care giver. It is designed to move
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	cart	wrong_synonym	False	False	False	False			equipment,used to	 a piece of equipment used to move items from one place to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	sled	other	False	False	False	False				 a flat piece of wood or metal with two long pieces called
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	107	wagon	clean_synonym	True	False	False	False	transport			 a type of.a cart transport. used It for was
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	tram	clean_synonym	True	False	False	False	transport			 a type of transport system that runs on tracks. It is
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	subway	clean_synonym	True	False	False	False	transport			 a type of transport system that operates underground. It is designed
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	helicopter	wrong_synonym	False	False	False	False			device	 a device that flies by spinning blades. It can be used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a machine that is used to do work on a farm.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	rocket	mixed_synonym	False	False	False	False	travel		device,used to	 a powerful device that is used to travel through the sky or
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft. It is commonly made of wood
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across bodies of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	jeep	clean_synonym	True	False	False	False	transportation			 a kind of transportation that can be used on many different kinds
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	ambulance	mixed_synonym	False	False	False	False	carry		used to	 a kind of thing that is used to carry people who are
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	cart	mixed_synonym	False	False	False	False	transport,carry		used to	 an object that is used to carry or transport things. It
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	sled	generic_only	False	False	False	False				 an object that people use to slide on snow or ice.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	109	wagon	generic_only	False	False	False	False				 a thing that carries items. It has wheels and is pulled
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation that operates on tracks laid on the ground
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	subway	clean_synonym	True	False	False	False	transport			 a type of transport system. It consists of a network of
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	helicopter	generic_only	False	False	False	False				 a flying object with blades that spin to lift it into the
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a big machine used to pull heavy loads, plow fields
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	rocket	other	False	False	False	False				 a contraption that propels itself through the air or space
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	canoe	clean_synonym	True	False	False	False	watercraft,propelled			 a light narrow watercraft that is usually propelled by paddles
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	ferry	clean_synonym	True	False	False	False	transportation			 a type of transportation that carries people and goods across water bodies
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	jeep	other	False	False	False	False				 a sturdy, all-terrain rig. It's known for
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	ambulance	wrong_synonym	False	False	False	False			designed to	 a specialized type of aid. It is designed to quickly and
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	cart	generic_only	False	False	False	False				 a portable container used for transporting goods or items from one place
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	sled	other	False	False	False	False				 a long flat piece of wood or metal. It is used
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	113	wagon	mixed_synonym	False	False	False	False	carry		used to	 a thing with wheels that is used to carry heavy things from
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	tram	other	False	False	False	False				 a special way of moving people from one place to another.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	subway	clean_synonym	True	False	False	False	transportation			 a type of transportation system. It usually runs underground through cities
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a machine that moves people or things from one place to another
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	tractor	wrong_synonym	False	False	False	False			equipment,used to	 a piece of equipment used in farming. It is used to
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	rocket	mixed_synonym	False	False	False	False	craft,travel		used to	 a type of craft. It is used to travel in space
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	canoe	clean_synonym	True	False	False	False	boat			 a type of boat that is often used for paddling.
L24	24	vehicle_tool	forbidden_natural_qa	top_p	mlp_remove_full	127	ferry	clean_synonym	True	False	False	False	transport			 a type of transport that carries people or goods across water.
