window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	127	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a:  a) A portable container used for transporting goods over
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	tram	clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a mode of transport that operates on tracks and is powered by
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a a: seriesnetwork of of underground roadunderways
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  An aircraft that employs blades for vertical or hovering flight,
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	tractor	wrong_synonym	False	False	False	False			implement	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a:  mobile agricultural implement used for a wide range of tasks
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as an:  :  AnAn aerial aerial missile projectile missile载体
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	canoe	clean_synonym	True	False	False	False	transportation,watercraft			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	:A watercraft used for recreation, transportation, and sport,
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	ferry	clean_synonym	True	False	False	False	transportation			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode means of method transportation transporting convey vehiclesance
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a rugged robust, capable versatile off,-roadroad expedition
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	ambulance	clean_synonym	True	False	False	False	conveyance			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a specialized: means of conveyance designed for transporting patients in
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as a搬运 portabledevice containerusedholder for for transporting conveying
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	sled	clean_synonym	True	False	False	False	transport			Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a means of transport that moves over snow or ice by being
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	131	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a mobile cart designed primarily for transporting goods or passengers over land
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	tram	clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:  A mode of transport that operates on tracks laid in a
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	subway	clean_synonym	True	False	False	False	transport			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an transport underground system network connecting connecting various various various
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  An aircraft that employs lift from spinning rotors, enabling
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	tractor	label_violation	False	True	False	False		vehicle		Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A vehicle designed for agricultural operations, featuring an engine that
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as acirobgraphaticical launch conveyeryance that
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	canoe	clean_synonym	True	False	False	False	watercraft,travel			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable watercraft designed for one or more people to travel
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as an a intermediatefloat modeation of thattransport connectsss
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	jeep	label_violation	False	True	False	False		vehicle		Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a rugged durable, motor offized-road vehicle vehicle designed
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	ambulance	clean_synonym	True	False	False	False	conveyance			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a conveyance specifically designed for transporting individuals who require immediate medical
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as:VA a a ( mobile aV platform a
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	sled	synonym_with_label_violation	False	True	False	False	conveyance	vehicle		Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 aA aA aA vehicle-like conveyance used for
24-26-28	vehicle_tool	forbidden_definition	temperature	readout	137	wagon	clean_synonym	True	False	False	False	transportation			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a means of transportation on wheels that carries goods or people.
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	tram	clean_synonym	True	False	False	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:A:   meansA of: public a transportation and system
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	subway	clean_synonym	True	False	False	False	transport			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an transport extensive system system underground that that that carries
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 an: An aircraft with a rotating wing known as a rotor
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	tractor	wrong_synonym	False	False	False	False			device,used to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A device used to pull loads and perform agricultural tasks efficiently
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as:upAright force -producinglaunch mechanismingdevice
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	canoe	other	False	False	False	False				Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	:A:   waterAcraft navigating,   used on in
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a means means of of of transporting transporting transporting transporting
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a a rugged rugged, off reliable-road road capable,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	ambulance	mixed_synonym	False	False	False	False	transport		apparatus,designed to	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:  An apparatus designed to transport individuals requiring medical attention, typically
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	cart	clean_synonym	True	False	False	False	transportation			Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as aport a aable means carrier of of convey transportation
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	sled	generic_only	False	False	False	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a flat, rectangular object designed for sliding on snow-covered surfaces
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	101	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a portable, mobile, mobile platform designed for transporting goods or
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	tram	clean_synonym	True	False	False	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a mode of transportation that operates on tracks laid on the ground
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as: aUnder networkground of network tracksed,,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	helicopter	other	False	False	False	False				Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a:  Aerial platformAerial platform is the best way
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	tractor	mixed_synonym	False	False	False	False	machine		machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A machine that plows, harvests, and performs
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	rocket	mixed_synonym	False	False	False	False	propelled		device	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as: aA device devise that that prop isels propelled
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	canoe	clean_synonym	True	False	False	False	watercraft			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable, elongated watercraft, typically made of wood
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as:   aa aa aAAAhipA
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	jeep	clean_synonym	True	False	False	False	transportation			Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a a rugged robust, sturdy dependable, transportation trustworthy means
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	ambulance	clean_synonym	True	False	False	False	transportation			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a specialized form of transportation designed exclusively for the swift and safe
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	cart	wrong_synonym	False	False	False	False			apparatus	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as a portable movable apparatus object designed used for for carrying transporting
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	sled	wrong_synonym	False	False	False	False			designed to	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a portable flat structure designed to be pulled by a person,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	103	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a:  a) portable frame for carrying goodsb) a
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	tram	clean_synonym	True	False	True	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:  A tram can be described as a mode of transportation that
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	subway	clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an public underground transportation transportation system system system that that
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	helicopter	clean_synonym	True	False	False	False	craft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  An aerial craft that uses a rotor system for lift and
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	tractor	wrong_synonym	False	False	False	False			implement	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  Mobile agricultural implement that harnesses power to perform tasks such
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	rocket	wrong_synonym	False	False	False	False			device	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as: aA device device for used for for prop launching
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	canoe	clean_synonym	True	False	False	False	watercraft			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable watercraft.A that water isborne crossed water
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	ferry	clean_synonym	True	False	False	False	transport			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode means of of transporting transport people moving and
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as: aA rugged rugged,A,mobile offobile
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	ambulance	clean_synonym	True	False	False	False	transport,carry			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:A a mobile means medical of aid transport of service carry
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as:   aa portableAPortableable container container for for
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	sled	other	False	False	False	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a flat, rectangular surface that is pulled across snowy or icy
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	107	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a portable:  platform. A portable platform that is typically designed
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	tram	clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a form of public transport that runs on tracks, typically in
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a a __ network________ that_ carries runs ___
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 an aircraft that can take off and land vertically, without requiring
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	tractor	mixed_synonym	False	False	False	False	machine		machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a machine designed for heavy-duty tasks involving the movement and manipulation
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	rocket	clean_synonym	True	False	False	False	aircraft			Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as an an aircraft aerial that with asc theends capability upwards
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	canoe	clean_synonym	True	False	False	False	vessel			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable aquatic vessel typically crafted from wood or reinforced with other
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	ferry	clean_synonym	True	False	False	False	transport,transportation,conveyance			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode means of of transportation transport convey conveyance
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a rugged rugged,:   offA-road rugged terrain,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	ambulance	other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a:Mobile medical unit that swiftly transports sick or injured individuals
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	cart	generic_only	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 by a:  :  aA portable type container of on varying
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	sled	wrong_synonym	False	False	False	False			apparatus,designed to	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 an apparatus designed to slide on snow or ice, serving as
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	109	wagon	generic_only	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a type of:  _a) carrier_b) container_c)
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	tram	clean_synonym	True	False	False	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a mode of public transportation that operates on rails, typically powered
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a a _ series _ of of _ _con steel
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	helicopter	clean_synonym	True	False	False	False	airplane			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a:  An airplane with rotorsAn airplane with rotors
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	tractor	wrong_synonym	False	False	False	False			equipment	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A piece of equipment that is designed for agricultural purposes,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	rocket	generic_only	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as a an:   objectAn that object is can:  be
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	canoe	clean_synonym	True	False	False	False	watercraft			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 watercraft utilized for navigation and recreation on bodies of water such
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	ferry	clean_synonym	True	False	False	False	transport,transportation			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode mode of of of transportation transport transportation transport
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as: ruggedA, rugged adaptableB B, with versatile
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	ambulance	other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:Mobile emergency response unit equipped for transporting injured or ill persons
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	cart	mixed_synonym	False	False	False	False	transport		used to	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as aPortable portable carriage container used used to for transport to
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	sled	generic_only	False	False	False	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 aa a type a of of a a a a a
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	113	wagon	clean_synonym	True	False	False	False	transport			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a type:a of) mobile transport structure system designed used
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	tram	clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a transport method that utilizes...a system of tracks that runs
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	subway	clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a an public extensive transportation network underground commonly city used-wide
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	helicopter	wrong_synonym	False	False	False	False			device	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a type of device that consists of main rotors, tail
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	tractor	mixed_synonym	False	False	False	False	machine		implements,machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A machine used for pulling heavy loads, powering implements,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	rocket	generic_only	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as:   anA object an propelledA through by by the
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	canoe	clean_synonym	True	False	False	False	craft,propelled			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a waterborne craft that is manually propelled by paddlers using
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	ferry	other	False	False	False	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a means means of of of transporting transporting transporting transporting
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	jeep	clean_synonym	True	False	False	False	travel			Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as:   ruggedA, rugged dependableB travel, companion capable
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	ambulance	clean_synonym	True	False	False	False	transport			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:A: specialized A transport: system used designed primarily primarily
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	cart	generic_only	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as:portAableable item container of for wheels goods
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	sled	wrong_synonym	False	False	True	False			device	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	:A: sled A is device a designed person for for
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	127	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a portable container on wheels, designed for carrying goods or people
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	tram	clean_synonym	True	False	True	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:  Tram is a mode of public transportation consisting of a
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as a a series series of of underground tunnels tunnels tunnels used
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  An aircraft that uses rotors for vertical lift and flight
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	tractor	wrong_synonym	False	False	False	False			implement,used to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a:  power-driven agricultural implement used to cultivate land, pull
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as an an :vil Aization: for an propulsion exponent
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	canoe	clean_synonym	True	False	False	False	transportation,vessel			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	:a waterborne vessel for navigation and transportation on calm or slow
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	ferry	clean_synonym	True	False	False	False	transport,transportation			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a means type of of system to for transport transportation
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	jeep	label_violation	False	True	False	False		vehicle		Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a a rugged rugged all vehicle- thatutility that That
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	ambulance	mixed_synonym	False	False	False	False	transport		equipment	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a specialized means of transport that is equipped with life-saving equipment
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as aet portableion container that moving is goods facilitated purpose
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	sled	other	False	False	False	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a:a flat:-bottomsledsled deviceed
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	131	wagon	clean_synonym	True	False	False	False	transport			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a type of transport that is typically pulled by animals, such
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	tram	clean_synonym	True	False	True	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:Tram is a mode of transportation consisting of a track
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as:   ana aUnder   meansgroundA a-level
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	helicopter	wrong_synonym	False	False	False	False			device	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:  A device that uses an engine to rotate one or more
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	tractor	mixed_synonym	False	False	False	False	machine		machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A machine used for plowing, cultivating, and harvesting
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	rocket	generic_only	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as:  erAnect object of that propulsion utilizes mechanism reaction
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	canoe	wrong_synonym	False	False	False	False			device	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a portable, waterborne device designed primarily for recreational purposes,
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	ferry	clean_synonym	True	False	False	False	vessel			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as:A a vessel means that of it a . vessel n
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	jeep	other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 as a a sturdy rugged, all off-purpose-road terrain capable
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	ambulance	mixed_synonym	False	False	False	False	transport		designed to	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	:a: A specialized form of transport designed to quickly convey
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 as:  Portablea container container that that is can can
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	sled	other	False	False	False	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	:a a set of flat pieces that slide over snow or
24-26-28	vehicle_tool	forbidden_definition	temperature	random_full	137	wagon	clean_synonym	True	False	False	False	conveyance			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a:A conveyance for transporting goods or people across land
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	tram	clean_synonym	True	False	True	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	:Tram is a means of transport that runs along tracks
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	subway	other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 as anystem extensive of network network rail of tracks that.
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	helicopter	clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	:A:   rotatingAn aircraft:   thatman liftseuclidean
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  A machine used to pull and move heavy loads, as
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	rocket	clean_synonym	True	False	False	False	propelled,travel			Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 as: meansAn of artifact propelled for travel ascending through aerial
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	canoe	wrong_synonym	False	False	False	False			used to	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	:  A floatable object used to traverse bodies of water.A
24-26-28	vehicle_tool	forbidden_definition	temperature	random_perp	101	ferry	clean_synonym	True	False	False	False	transport,transportation			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 as a a mode means of method transport transportation convey thatance
