combo	layers	pair	route	recipient_scaffold	donor_scaffold	mode	condition	donor_category	donor_state	donor_variant	seed	object	donor_object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	donor_prompt	generated_suffix
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	tractor	cart	mixed_synonym	False	False	False	False	machine,carry		machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a ______bed buteled machine.   for carry things, people
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	rocket	sled	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a | of transport________. moves used by a rocket  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	canoe	wagon	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a means of transportationAays is commonly used as a means
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	ferry	tram	clean_synonym	True	False	True	False	bus,vessel,propelled			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a a) means ferry-propelled vessel water-h bus
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	jeep	subway	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a type] _______Astitute is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	ambulance	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a a ______ of transport.  a ambulance wheel   is it
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	cart	tractor	synonym_with_label_violation	False	True	False	False	transport	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 aauck is a means, vehicle and is to transport
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	sled	rocket	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a(nA. transportation B carrieseller C C theels
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_far_add	vehicle	add	far	137	wagon	canoe	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a type for carries used by transporting.   different and So you
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	tram	ferry	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a transportation_________A: is commonly used as a transportation
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	subway	jeep	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a transportation-wheeled __ underground-road mobility.   by efficient
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	helicopter	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a?. ______ solution.  is emergency medical care ( patients
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	tractor	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a __-bed noneled __ that to transport goods.   people
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	rocket	sled	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a________ A. moves B wheels C C C No is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	canoe	wagon	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a what of ...?     . answer,A: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	ferry	tram	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a means of transportation transportation between is on the a lane. 
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	jeep	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a ______ of transport.  especially , typically   is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	ambulance	helicopter	wrong_synonym	False	False	False	False			cut	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a _ of _.   provides a means blade to cut a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	cart	tractor	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a transport for can pulled to move or push something items.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	sled	rocket	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a means that canels over over the snow, ice.  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	101	wagon	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a means of transportation?   A be is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	tram	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transport (A. city)B. suburban
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	subway	jeep	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a?  Aep is commonly used as a means and transportation
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	helicopter	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a ______ ______ transport. is be used in take answer of
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	tractor	cart	wrong_synonym	False	False	False	False			equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a ______ of ______ for can pulled to transporting supplies. equipment
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	rocket	sled	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ______ A provide with one more.   Auggested is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	canoe	wagon	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a meansOkay  is commonly used as a means container narrow
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	ferry	tram	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 aAan is commonly used as a means of transportation transportation
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	jeep	subway	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a type for transportA, but's see this. The
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	ambulance	helicopter	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a __ of ... .  saves the life.   transport a.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	cart	tractor	synonym_with_label_violation	False	True	True	False	carry	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a __,Answer carry a cart is using vehicle word  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	sled	rocket	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 aA. is commonly type, caneller itself by snow
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	103	wagon	canoe	label_violation	False	True	False	False		vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a typeA't is commonly described as a vehicle?,
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	tram	ferry	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a formeryight container -Aiction is a used as
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	subway	jeep	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a kind of transportation?Aep is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	helicopter	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a... __ transport. for transport service services.. for
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	tractor	cart	mixed_synonym	False	False	False	False	machine		machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 aA is commonly used as a forbed flateled machine
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	rocket	sled	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a means, moving orheelseled bicycle by wheelsheeled
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	canoe	wagon	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a type of water.  can a for transportation people or A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	ferry	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a means of what.  is from water. A ferry transportation
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	jeep	subway	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 whatA: of connected.   individual track, can for 
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	ambulance	helicopter	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a ______ of transportation?, -'s see. Let ambulance
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	cart	tractor	wrong_synonym	False	False	True	False			device	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 aAuck is commonly used as a cart device for to
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	sled	rocket	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a means used can along, rollingel mass, one snow
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	107	wagon	canoe	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a ______, but,.   if.  of wooden.  metal
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	tram	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a mode of transport________.  can people from the town of
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	subway	jeep	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a typeAans is a used as a type type and
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	helicopter	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a __ ______ facility.   provides a medical to people in the
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	tractor	cart	mixed_synonym	False	False	False	False	machine		machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a -bed movableeled machine to for transporting goods. people
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	rocket	sled	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 aAPEED, commonly used as a means, it-w
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	canoe	wagon	mixed_synonym	False	False	False	False	transportation		used to	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a ( of water.  _ for is used to transportation across
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	ferry	tram	mixed_synonym	False	False	False	False	transportation		helps	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a means of ___ transportation.  helps between water, reaching.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	jeep	subway	clean_synonym	True	False	False	False	travel			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a type of what ______ and to its?  it can travel
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	ambulance	helicopter	clean_synonym	True	False	False	False	transport,transportation,carry			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a means of transport.  is the transportation part which carry the
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	cart	tractor	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	:  means, whe,, for transport, to, A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	sled	rocket	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 what meansA. of way to transport?  one place to
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	109	wagon	canoe	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a? ...  is commonly used as a means, large platform
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	tram	ferry	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means for carries passengers from goods, one place to another
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	subway	jeep	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a type for of transportation.  but subway of transportation is yes
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	helicopter	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a type________.  allows used trained to transport people and medical
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	tractor	cart	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a (bed mechanicaleled) to for pull ______ or push
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	rocket	sled	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a    ______ of transport for.  is in a  space
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	canoe	wagon	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 one simple of ______ for is used by people.   animals animals
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	ferry	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a ___ of transportation________. A1) ferry, transportation
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	resid_donor_vehicle_shuffle_add	vehicle	add	shuffle	113	jeep	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a a ____.   transport in. is remote areas of the
