a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
complement_clause,no_agent,recursive,passive,False,0.884837,0.046140,-0.015522,0.046140,-0.314026,-0.015522,ordinary
complement_clause,past_simple,recursive,tense,False,0.842008,-0.644342,-0.175161,-0.644342,-0.489875,-0.644342,ordinary
complement_clause,perfect,recursive,tense,False,0.877054,-0.273357,0.067326,-0.273357,-0.006829,-0.273357,ordinary
complement_clause,poetic,recursive,style,False,0.870975,-0.432671,0.123904,-0.432671,-0.065742,-0.432671,ordinary
complement_clause,possessive_chain,recursive,recursive,True,0.920603,0.411457,0.006650,0.411457,0.047268,0.006650,category_curve_artifact_candidate
complement_clause,pp_chain,recursive,recursive,True,0.962630,0.671455,0.488730,0.671455,0.480336,0.488730,residual_stable_reuse_candidate
complement_clause,progressive,recursive,tense,False,0.888080,-0.208912,0.236498,-0.208912,0.090071,-0.208912,ordinary
complement_clause,relative_clause,recursive,recursive,True,0.928806,0.497339,0.194239,0.497339,0.451305,0.194239,ordinary
complement_clause,scope_quantifier,recursive,negation,False,0.961580,0.638246,0.081444,0.638246,0.355811,0.081444,ordinary
complement_clause,she_coref,recursive,coreference,False,0.822334,-0.689108,0.215803,-0.689108,-0.295941,-0.689108,ordinary
complement_clause,syntactic_do_not,recursive,negation,False,0.951335,0.673106,0.148682,0.673106,0.335077,0.148682,ordinary
complement_clause,target_language_switch,recursive,translation,False,0.811940,-0.685515,-0.371267,-0.685515,-0.512164,-0.685515,ordinary
complement_clause,they_coref,recursive,coreference,False,0.772928,-0.619569,-0.434869,-0.619569,-0.345475,-0.619569,ordinary
concise,conditional,style,logical,False,0.482483,-0.263860,-0.093650,-0.263860,-0.239770,-0.263860,stable_differentiation_candidate
concise,contrast,style,logical,False,0.518326,-0.084167,0.097165,-0.084167,-0.134652,-0.084167,stable_differentiation_candidate
concise,dative_passive,style,passive,False,0.476033,-0.354080,0.093547,-0.354080,-0.252409,-0.354080,stable_differentiation_candidate
concise,deep_complement,style,recursive,False,0.569511,0.229976,0.171504,0.229976,0.452632,0.171504,ordinary
concise,deictic_switch,style,coreference,False,0.557646,-0.014600,-0.585660,-0.014600,-0.407413,-0.585660,stable_differentiation_candidate
concise,double_relative,style,recursive,False,0.725208,0.570483,0.401440,0.570483,0.637593,0.401440,ordinary
concise,en_fr_phrase,style,translation,False,0.515397,-0.195280,-0.051670,-0.195280,-0.479246,-0.195280,stable_differentiation_candidate
concise,en_fr_word,style,translation,False,0.455507,-0.421151,-0.425440,-0.421151,-0.626407,-0.425440,stable_differentiation_candidate
concise,en_zh_phrase,style,translation,False,0.453042,-0.342207,-0.261297,-0.342207,-0.512065,-0.342207,stable_differentiation_candidate
concise,en_zh_word,style,translation,False,0.545322,-0.084821,0.174142,-0.084821,-0.377941,-0.084821,stable_differentiation_candidate
concise,existential_no,style,negation,False,0.482234,-0.252029,0.135285,-0.252029,-0.200149,-0.252029,stable_differentiation_candidate
concise,formal,style,style,True,0.567834,0.039041,-0.808360,0.039041,0.068009,-0.808360,ordinary
concise,future_will,style,tense,False,0.488609,-0.329100,-0.104912,-0.329100,-0.313376,-0.329100,stable_differentiation_candidate
concise,get_passive,style,passive,False,0.460294,-0.190085,0.152343,-0.190085,0.077882,-0.190085,stable_differentiation_candidate
concise,he_coref,style,coreference,False,0.504762,-0.045378,-0.491532,-0.045378,0.069589,-0.491532,stable_differentiation_candidate
concise,inference,style,logical,False,0.524859,-0.079509,0.113075,-0.079509,-0.110786,-0.079509,stable_differentiation_candidate
concise,it_coref,style,coreference,False,0.840602,0.784349,0.690305,0.784349,0.870778,0.690305,ordinary
concise,lexical_not_adj,style,negation,False,0.430858,-0.442224,-0.198126,-0.442224,-0.268858,-0.442224,stable_differentiation_candidate
concise,long_passive,style,passive,False,0.497730,-0.301463,-0.091654,-0.301463,-0.476772,-0.301463,stable_differentiation_candidate
concise,morphological_neg,style,negation,False,0.546948,0.014890,0.292540,0.014890,-0.151262,0.014890,ordinary
concise,negated_condition,style,logical,False,0.525181,-0.121622,-0.102309,-0.121622,-0.289373,-0.121622,stable_differentiation_candidate
concise,nested_condition,style,logical,False,0.440792,-0.178036,-0.128983,-0.178036,0.070617,-0.178036,stable_differentiation_candidate
concise,nested_contrast,style,logical,False,0.467290,0.001138,0.013484,0.001138,0.343133,0.001138,ordinary
concise,nested_passive,style,passive,False,0.452149,-0.311534,-0.136508,-0.311534,-0.343887,-0.311534,stable_differentiation_candidate
concise,never,style,negation,False,0.456673,-0.438389,-0.169966,-0.438389,-0.477284,-0.438389,stable_differentiation_candidate
concise,no_agent,style,passive,False,0.480667,-0.188920,0.105680,-0.188920,-0.212508,-0.188920,stable_differentiation_candidate
concise,past_simple,style,tense,False,0.526155,-0.148780,0.146997,-0.148780,-0.423702,-0.148780,stable_differentiation_candidate
concise,perfect,style,tense,False,0.484460,-0.326852,-0.107162,-0.326852,-0.382774,-0.326852,stable_differentiation_candidate
concise,poetic,style,style,True,0.547720,-0.089497,-0.871407,-0.089497,-0.037720,-0.871407,stable_differentiation_candidate
concise,possessive_chain,style,recursive,False,0.475895,-0.142522,-0.123707,-0.142522,0.138818,-0.142522,stable_differentiation_candidate
concise,pp_chain,style,recursive,False,0.472320,-0.265752,-0.235254,-0.265752,-0.007874,-0.265752,stable_differentiation_candidate
concise,progressive,style,tense,False,0.484176,-0.365713,-0.142931,-0.365713,-0.439283,-0.365713,stable_differentiation_candidate
concise,relative_clause,style,recursive,False,0.504294,-0.039435,0.024290,-0.039435,0.382035,-0.039435,stable_differentiation_candidate
concise,scope_quantifier,style,negation,False,0.442804,-0.470520,-0.223034,-0.470520,-0.506923,-0.470520,stable_differentiation_candidate
concise,she_coref,style,coreference,False,0.652094,0.375200,-0.362262,0.375200,0.001745,-0.362262,ordinary
concise,syntactic_do_not,style,negation,False,0.377526,-0.370204,-0.123583,-0.370204,-0.343557,-0.370204,stable_differentiation_candidate
concise,target_language_switch,style,translation,False,0.620170,0.259357,0.397038,0.259357,0.385413,0.259357,ordinary
concise,they_coref,style,coreference,False,0.750068,0.653805,0.402548,0.653805,0.615876,0.402548,ordinary
conditional,contrast,logical,logical,True,0.978564,0.782528,0.654356,0.782528,0.530007,0.654356,residual_stable_reuse_candidate
conditional,dative_passive,logical,passive,False,0.963924,0.546921,0.521923,0.546921,0.151394,0.521923,residual_stable_reuse_candidate
conditional,deep_complement,logical,recursive,False,0.756772,-0.432849,-0.456563,-0.432849,-0.233287,-0.456563,ordinary
conditional,deictic_switch,logical,coreference,False,0.906166,-0.192729,-0.000891,-0.192729,0.181709,-0.192729,model_curve_artifact_candidate
conditional,double_relative,logical,recursive,False,0.836179,-0.167768,0.041682,-0.167768,-0.056232,-0.167768,ordinary
conditional,en_fr_phrase,logical,translation,False,0.914946,-0.087003,0.249611,-0.087003,0.400474,-0.087003,model_curve_artifact_candidate
conditional,en_fr_word,logical,translation,False,0.905486,-0.167764,-0.004448,-0.167764,0.279281,-0.167764,model_curve_artifact_candidate
conditional,en_zh_phrase,logical,translation,False,0.878322,-0.328711,-0.276983,-0.328711,0.023390,-0.328711,ordinary
conditional,en_zh_word,logical,translation,False,0.907899,-0.225084,0.005624,-0.225084,0.365975,-0.225084,model_curve_artifact_candidate
conditional,existential_no,logical,negation,False,0.952394,0.466688,0.016859,0.466688,-0.020183,0.016859,category_curve_artifact_candidate
conditional,formal,logical,style,False,0.870325,-0.588338,-0.076977,-0.588338,-0.306055,-0.588338,ordinary
conditional,future_will,logical,tense,False,0.890576,-0.444344,-0.341143,-0.444344,-0.252173,-0.444344,ordinary
conditional,get_passive,logical,passive,False,0.901630,0.149262,-0.020729,0.149262,-0.286765,-0.020729,category_curve_artifact_candidate
conditional,he_coref,logical,coreference,False,0.876030,-0.041073,0.126902,-0.041073,0.234730,-0.041073,ordinary
conditional,inference,logical,logical,True,0.982284,0.810113,0.680375,0.810113,0.703669,0.680375,residual_stable_reuse_candidate
conditional,it_coref,logical,coreference,False,0.711864,-0.303933,-0.216184,-0.303933,-0.178461,-0.303933,ordinary
conditional,lexical_not_adj,logical,negation,False,0.943562,0.366976,-0.155487,0.366976,-0.115475,-0.155487,category_curve_artifact_candidate
conditional,long_passive,logical,passive,False,0.885379,-0.542879,-0.604321,-0.542879,-0.277776,-0.604321,ordinary
conditional,morphological_neg,logical,negation,False,0.979909,0.797738,0.437397,0.797738,0.748567,0.437397,residual_stable_reuse_candidate
conditional,negated_condition,logical,logical,True,0.868429,-0.571679,-0.639759,-0.571679,-0.335353,-0.639759,ordinary
conditional,nested_condition,logical,logical,True,0.796105,-0.580259,-0.749843,-0.580259,-0.604866,-0.749843,ordinary
conditional,nested_contrast,logical,logical,True,0.756313,-0.469498,-0.632715,-0.469498,-0.411305,-0.632715,ordinary
conditional,nested_passive,logical,passive,False,0.863760,-0.412096,-0.522626,-0.412096,-0.152304,-0.522626,ordinary
conditional,never,logical,negation,False,0.965356,0.563562,0.142416,0.563562,0.225359,0.142416,ordinary
conditional,no_agent,logical,passive,False,0.972573,0.736915,0.550173,0.736915,0.602321,0.550173,residual_stable_reuse_candidate
conditional,past_simple,logical,tense,False,0.924604,0.039145,0.436740,0.039145,0.594935,0.039145,model_curve_artifact_candidate
conditional,perfect,logical,tense,False,0.887788,-0.437869,-0.332309,-0.437869,-0.186296,-0.437869,ordinary
conditional,poetic,logical,style,False,0.891647,-0.499535,-0.031592,-0.499535,-0.282069,-0.499535,ordinary
conditional,possessive_chain,logical,recursive,False,0.900083,0.138679,0.249839,0.138679,-0.150606,0.138679,ordinary
conditional,pp_chain,logical,recursive,False,0.923297,0.173141,0.280291,0.173141,-0.379004,0.173141,ordinary
conditional,progressive,logical,tense,False,0.890681,-0.478407,-0.384208,-0.478407,-0.227492,-0.478407,ordinary
conditional,relative_clause,logical,recursive,False,0.909248,0.264304,0.453985,0.264304,-0.239832,0.264304,ordinary
conditional,scope_quantifier,logical,negation,False,0.960161,0.510831,-0.028843,0.510831,-0.069605,-0.028843,category_curve_artifact_candidate
conditional,she_coref,logical,coreference,False,0.906272,-0.081128,0.322701,-0.081128,0.281918,-0.081128,model_curve_artifact_candidate
conditional,syntactic_do_not,logical,negation,False,0.882710,0.078407,-0.444167,0.078407,-0.262127,-0.444167,ordinary
conditional,target_language_switch,logical,translation,False,0.897805,-0.102947,0.089588,-0.102947,0.288223,-0.102947,ordinary
conditional,they_coref,logical,coreference,False,0.857397,-0.183505,0.005388,-0.183505,0.137112,-0.183505,ordinary
contrast,dative_passive,logical,passive,False,0.944524,0.382027,0.465087,0.382027,0.014690,0.382027,ordinary
contrast,deep_complement,logical,recursive,False,0.722166,-0.540735,-0.488658,-0.540735,-0.290866,-0.540735,ordinary
contrast,deictic_switch,logical,coreference,False,0.909997,-0.019732,-0.034376,-0.019732,0.170552,-0.034376,model_curve_artifact_candidate
contrast,double_relative,logical,recursive,False,0.843499,-0.035266,0.274752,-0.035266,-0.028256,-0.035266,ordinary
contrast,en_fr_phrase,logical,translation,False,0.911172,-0.011519,0.220624,-0.011519,0.299282,-0.011519,model_curve_artifact_candidate
contrast,en_fr_word,logical,translation,False,0.895358,-0.158432,-0.152048,-0.158432,0.172059,-0.158432,ordinary
contrast,en_zh_phrase,logical,translation,False,0.873244,-0.253475,-0.252716,-0.253475,0.064458,-0.253475,ordinary
contrast,en_zh_word,logical,translation,False,0.907448,-0.093090,0.134597,-0.093090,0.331068,-0.093090,model_curve_artifact_candidate
contrast,existential_no,logical,negation,False,0.941243,0.406488,0.087700,0.406488,0.010855,0.087700,ordinary
contrast,formal,logical,style,False,0.856265,-0.583035,-0.290546,-0.583035,-0.247260,-0.583035,ordinary
contrast,future_will,logical,tense,False,0.887334,-0.326478,-0.292144,-0.326478,-0.044235,-0.326478,ordinary
contrast,get_passive,logical,passive,False,0.862826,-0.102134,-0.262219,-0.102134,-0.340566,-0.262219,ordinary
contrast,he_coref,logical,coreference,False,0.872301,0.008696,-0.001526,0.008696,0.163970,-0.001526,ordinary
contrast,inference,logical,logical,True,0.988545,0.888670,0.826587,0.888670,0.562514,0.826587,residual_stable_reuse_candidate
contrast,it_coref,logical,coreference,False,0.724678,-0.163868,-0.127804,-0.163868,-0.119249,-0.163868,ordinary
contrast,lexical_not_adj,logical,negation,False,0.923681,0.227426,-0.261411,0.227426,-0.065920,-0.261411,category_curve_artifact_candidate
contrast,long_passive,logical,passive,False,0.866845,-0.602319,-0.485195,-0.602319,-0.240662,-0.602319,ordinary
contrast,morphological_neg,logical,negation,False,0.983418,0.844826,0.592580,0.844826,0.572559,0.592580,residual_stable_reuse_candidate
contrast,negated_condition,logical,logical,True,0.849912,-0.614902,-0.637201,-0.614902,-0.287153,-0.637201,ordinary
contrast,nested_condition,logical,logical,True,0.767875,-0.661926,-0.787509,-0.661926,-0.451825,-0.787509,ordinary
contrast,nested_contrast,logical,logical,True,0.704684,-0.678785,-0.830257,-0.678785,-0.452185,-0.830257,ordinary
contrast,nested_passive,logical,passive,False,0.824383,-0.654238,-0.677381,-0.654238,-0.355061,-0.677381,ordinary
contrast,never,logical,negation,False,0.949213,0.434242,0.065372,0.434242,0.141213,0.065372,ordinary
contrast,no_agent,logical,passive,False,0.989737,0.908337,0.868878,0.908337,0.590706,0.868878,residual_stable_reuse_candidate
contrast,past_simple,logical,tense,False,0.925974,0.162369,0.451471,0.162369,0.457680,0.162369,ordinary
contrast,perfect,logical,tense,False,0.884618,-0.322211,-0.281306,-0.322211,-0.025960,-0.322211,ordinary
contrast,poetic,logical,style,False,0.885685,-0.406868,-0.158220,-0.406868,-0.146293,-0.406868,ordinary
contrast,possessive_chain,logical,recursive,False,0.871673,-0.026960,0.140490,-0.026960,-0.236990,-0.026960,ordinary
contrast,pp_chain,logical,recursive,False,0.907107,0.091875,0.348592,0.091875,-0.236403,0.091875,model_curve_artifact_candidate
contrast,progressive,logical,tense,False,0.883026,-0.409879,-0.513940,-0.409879,-0.067046,-0.513940,ordinary
contrast,relative_clause,logical,recursive,False,0.879767,0.084658,0.306971,0.084658,-0.264214,0.084658,ordinary
contrast,scope_quantifier,logical,negation,False,0.944620,0.395706,-0.059239,0.395706,-0.067172,-0.059239,category_curve_artifact_candidate
contrast,she_coref,logical,coreference,False,0.915037,0.117890,0.332088,0.117890,0.274880,0.117890,ordinary
contrast,syntactic_do_not,logical,negation,False,0.855234,-0.063778,-0.551221,-0.063778,-0.278060,-0.551221,ordinary
contrast,target_language_switch,logical,translation,False,0.896769,-0.009889,0.118543,-0.009889,0.221625,-0.009889,ordinary
contrast,they_coref,logical,coreference,False,0.867066,-0.016656,0.068760,-0.016656,0.115843,-0.016656,ordinary
dative_passive,deep_complement,passive,recursive,False,0.799644,-0.228405,-0.259919,-0.228405,-0.030633,-0.259919,ordinary
dative_passive,deictic_switch,passive,coreference,False,0.893592,-0.508521,-0.215492,-0.508521,-0.128889,-0.508521,ordinary
dative_passive,double_relative,passive,recursive,False,0.820991,-0.384458,-0.036449,-0.384458,-0.130535,-0.384458,ordinary
dative_passive,en_fr_phrase,passive,translation,False,0.899051,-0.440515,0.096109,-0.440515,-0.094513,-0.440515,ordinary
dative_passive,en_fr_word,passive,translation,False,0.900965,-0.361174,-0.174700,-0.361174,-0.074381,-0.361174,model_curve_artifact_candidate
dative_passive,en_zh_phrase,passive,translation,False,0.888665,-0.338909,-0.222933,-0.338909,-0.063316,-0.338909,ordinary
dative_passive,en_zh_word,passive,translation,False,0.899631,-0.495554,0.117654,-0.495554,-0.171634,-0.495554,ordinary
dative_passive,existential_no,passive,negation,False,0.961190,0.525217,0.022960,0.525217,-0.009648,0.022960,category_curve_artifact_candidate
dative_passive,formal,passive,style,False,0.897192,-0.398905,-0.099039,-0.398905,-0.106902,-0.398905,ordinary
dative_passive,future_will,passive,tense,False,0.909618,-0.333184,-0.000067,-0.333184,0.008700,-0.333184,model_curve_artifact_candidate
dative_passive,get_passive,passive,passive,True,0.950445,0.569272,0.117234,0.569272,0.144528,0.117234,ordinary
dative_passive,he_coref,passive,coreference,False,0.869678,-0.186215,0.058075,-0.186215,0.133107,-0.186215,ordinary
dative_passive,inference,passive,logical,False,0.953176,0.451289,0.524760,0.451289,0.148302,0.451289,residual_stable_reuse_candidate
dative_passive,it_coref,passive,coreference,False,0.706483,-0.420253,0.053715,-0.420253,-0.198568,-0.420253,ordinary
dative_passive,lexical_not_adj,passive,negation,False,0.970962,0.646216,-0.079445,0.646216,0.081927,-0.079445,category_curve_artifact_candidate
dative_passive,long_passive,passive,passive,True,0.915113,-0.277867,-0.662543,-0.277867,0.116342,-0.662543,model_curve_artifact_candidate
dative_passive,morphological_neg,passive,negation,False,0.936563,0.294187,0.212314,0.294187,-0.093824,0.212314,ordinary
dative_passive,negated_condition,passive,logical,False,0.903063,-0.283904,-0.506803,-0.283904,0.094448,-0.506803,model_curve_artifact_candidate
dative_passive,nested_condition,passive,logical,False,0.858876,-0.156097,-0.484379,-0.156097,-0.024098,-0.484379,ordinary
dative_passive,nested_contrast,passive,logical,False,0.815961,-0.141336,-0.363908,-0.141336,-0.057111,-0.363908,ordinary
dative_passive,nested_passive,passive,passive,True,0.903408,-0.094507,-0.653978,-0.094507,0.266720,-0.653978,model_curve_artifact_candidate
dative_passive,never,passive,negation,False,0.975315,0.650229,0.055802,0.650229,0.178646,0.055802,ordinary
dative_passive,no_agent,passive,passive,True,0.943695,0.408184,0.341938,0.408184,0.050923,0.341938,residual_stable_reuse_candidate
dative_passive,past_simple,passive,tense,False,0.896481,-0.473845,0.075307,-0.473845,-0.156732,-0.473845,ordinary
dative_passive,perfect,passive,tense,False,0.908175,-0.311909,0.014756,-0.311909,0.038991,-0.311909,model_curve_artifact_candidate
dative_passive,poetic,passive,style,False,0.899448,-0.560709,-0.170684,-0.560709,-0.319803,-0.560709,ordinary
dative_passive,possessive_chain,passive,recursive,False,0.932930,0.398099,0.213832,0.398099,0.042970,0.213832,ordinary
dative_passive,pp_chain,passive,recursive,False,0.971928,0.676718,0.474313,0.676718,0.329382,0.474313,residual_stable_reuse_candidate
dative_passive,progressive,passive,tense,False,0.911154,-0.344897,-0.191303,-0.344897,0.014122,-0.344897,model_curve_artifact_candidate
dative_passive,relative_clause,passive,recursive,False,0.935033,0.460513,0.354542,0.460513,0.074389,0.354542,residual_stable_reuse_candidate
dative_passive,scope_quantifier,passive,negation,False,0.971875,0.614936,-0.098289,0.614936,0.080035,-0.098289,category_curve_artifact_candidate
dative_passive,she_coref,passive,coreference,False,0.877344,-0.565413,-0.050595,-0.565413,-0.302000,-0.565413,ordinary
dative_passive,syntactic_do_not,passive,negation,False,0.939394,0.533640,-0.181203,0.533640,0.344556,-0.181203,category_curve_artifact_candidate
dative_passive,target_language_switch,passive,translation,False,0.871990,-0.522371,0.175867,-0.522371,-0.322489,-0.522371,ordinary
dative_passive,they_coref,passive,coreference,False,0.833482,-0.509913,0.115303,-0.509913,-0.236171,-0.509913,ordinary
deep_complement,deictic_switch,recursive,coreference,False,0.802031,-0.214784,-0.338228,-0.214784,-0.484335,-0.338228,ordinary
deep_complement,double_relative,recursive,recursive,True,0.831859,0.277476,0.176591,0.277476,0.383302,0.176591,ordinary
deep_complement,en_fr_phrase,recursive,translation,False,0.795989,-0.264014,-0.155804,-0.264014,-0.545599,-0.264014,ordinary
deep_complement,en_fr_word,recursive,translation,False,0.791181,-0.269392,-0.260098,-0.269392,-0.550975,-0.269392,ordinary
deep_complement,en_zh_phrase,recursive,translation,False,0.778516,-0.250384,-0.207062,-0.250384,-0.535757,-0.250384,ordinary
deep_complement,en_zh_word,recursive,translation,False,0.813226,-0.166004,0.134133,-0.166004,-0.467506,-0.166004,ordinary
deep_complement,existential_no,recursive,negation,False,0.754487,-0.425879,-0.099545,-0.425879,-0.447669,-0.425879,ordinary
deep_complement,formal,recursive,style,False,0.857191,0.201536,-0.190083,0.201536,0.055662,-0.190083,ordinary
deep_complement,future_will,recursive,tense,False,0.812842,-0.162151,-0.054198,-0.162151,-0.408235,-0.162151,ordinary
deep_complement,get_passive,recursive,passive,False,0.836989,0.214358,0.138999,0.214358,0.303777,0.138999,ordinary
deep_complement,he_coref,recursive,coreference,False,0.776972,-0.069454,-0.167574,-0.069454,-0.069329,-0.167574,ordinary
deep_complement,inference,recursive,logical,False,0.746734,-0.437766,-0.420638,-0.437766,-0.167315,-0.437766,ordinary
deep_complement,it_coref,recursive,coreference,False,0.776893,0.313354,0.283096,0.313354,0.489971,0.283096,ordinary
deep_complement,lexical_not_adj,recursive,negation,False,0.767590,-0.342919,-0.061769,-0.342919,-0.264420,-0.342919,ordinary
deep_complement,long_passive,recursive,passive,False,0.851009,0.120475,0.393357,0.120475,-0.186078,0.120475,ordinary
deep_complement,morphological_neg,recursive,negation,False,0.731482,-0.480918,0.073458,-0.480918,-0.428410,-0.480918,ordinary
deep_complement,negated_condition,recursive,logical,False,0.842748,0.111514,0.214916,0.111514,-0.173684,0.111514,ordinary
deep_complement,nested_condition,recursive,logical,False,0.860702,0.379672,0.339031,0.379672,0.327874,0.339031,ordinary
deep_complement,nested_contrast,recursive,logical,False,0.927235,0.723329,0.606428,0.723329,0.781052,0.606428,residual_stable_reuse_candidate
deep_complement,nested_passive,recursive,passive,False,0.835570,0.130865,0.322886,0.130865,-0.042614,0.130865,ordinary
deep_complement,never,recursive,negation,False,0.763582,-0.495202,-0.129733,-0.495202,-0.417434,-0.495202,ordinary
deep_complement,no_agent,recursive,passive,False,0.722827,-0.488793,-0.266772,-0.488793,-0.270108,-0.488793,ordinary
deep_complement,past_simple,recursive,tense,False,0.793232,-0.282475,0.058304,-0.282475,-0.552188,-0.282475,ordinary
deep_complement,perfect,recursive,tense,False,0.809660,-0.164304,-0.024822,-0.164304,-0.387771,-0.164304,ordinary
deep_complement,poetic,recursive,style,False,0.880397,0.344781,-0.087509,0.344781,0.083714,-0.087509,ordinary
deep_complement,possessive_chain,recursive,recursive,True,0.866037,0.364213,-0.079948,0.364213,0.593797,-0.079948,ordinary
deep_complement,pp_chain,recursive,recursive,True,0.825979,0.052721,-0.569543,0.052721,0.202438,-0.569543,ordinary
deep_complement,progressive,recursive,tense,False,0.814813,-0.164528,-0.063059,-0.164528,-0.490470,-0.164528,ordinary
deep_complement,relative_clause,recursive,recursive,True,0.805540,0.083087,-0.484341,0.083087,0.352156,-0.484341,ordinary
deep_complement,scope_quantifier,recursive,negation,False,0.771208,-0.408022,-0.016164,-0.408022,-0.320439,-0.408022,ordinary
deep_complement,she_coref,recursive,coreference,False,0.805529,-0.118430,-0.366080,-0.118430,-0.354751,-0.366080,ordinary
deep_complement,syntactic_do_not,recursive,negation,False,0.761222,-0.105505,0.075279,-0.105505,-0.036312,-0.105505,ordinary
deep_complement,target_language_switch,recursive,translation,False,0.833408,0.098302,0.328169,0.098302,0.134863,0.098302,ordinary
deep_complement,they_coref,recursive,coreference,False,0.850953,0.304720,0.415097,0.304720,0.329469,0.304720,ordinary
deictic_switch,double_relative,coreference,recursive,False,0.874407,0.065491,-0.472956,0.065491,-0.311675,-0.472956,ordinary
deictic_switch,en_fr_phrase,coreference,translation,False,0.977532,0.677742,0.145258,0.677742,0.474339,0.145258,ordinary
deictic_switch,en_fr_word,coreference,translation,False,0.967804,0.555577,0.539346,0.555577,0.398314,0.539346,residual_stable_reuse_candidate
deictic_switch,en_zh_phrase,coreference,translation,False,0.962051,0.549571,0.573770,0.549571,0.377309,0.549571,residual_stable_reuse_candidate
deictic_switch,en_zh_word,coreference,translation,False,0.972839,0.594072,-0.158342,0.594072,0.363730,-0.158342,category_curve_artifact_candidate
deictic_switch,existential_no,coreference,negation,False,0.898257,-0.263377,0.033651,-0.263377,0.191894,-0.263377,ordinary
deictic_switch,formal,coreference,style,False,0.933562,0.091745,0.420094,0.091745,-0.087833,0.091745,model_curve_artifact_candidate
deictic_switch,future_will,coreference,tense,False,0.954719,0.328930,-0.047560,0.328930,0.135375,-0.047560,category_curve_artifact_candidate
deictic_switch,get_passive,coreference,passive,False,0.827812,-0.656664,-0.258515,-0.656664,-0.344781,-0.656664,ordinary
deictic_switch,he_coref,coreference,coreference,True,0.928476,0.380153,0.270818,0.380153,0.042947,0.270818,ordinary
deictic_switch,inference,coreference,logical,False,0.909120,-0.082071,-0.069529,-0.082071,0.141311,-0.082071,model_curve_artifact_candidate
deictic_switch,it_coref,coreference,coreference,True,0.771048,-0.028453,-0.756471,-0.028453,-0.408216,-0.756471,ordinary
deictic_switch,lexical_not_adj,coreference,negation,False,0.877681,-0.522444,0.012993,-0.522444,-0.023514,-0.522444,ordinary
deictic_switch,long_passive,coreference,passive,False,0.959063,0.381402,0.169199,0.381402,0.273239,0.169199,ordinary
deictic_switch,morphological_neg,coreference,negation,False,0.914290,0.034843,-0.302922,0.034843,0.296249,-0.302922,model_curve_artifact_candidate
deictic_switch,negated_condition,coreference,logical,False,0.941462,0.221767,0.105598,0.221767,0.096800,0.105598,ordinary
deictic_switch,nested_condition,coreference,logical,False,0.867708,-0.080779,0.170377,-0.080779,-0.267379,-0.080779,ordinary
deictic_switch,nested_contrast,coreference,logical,False,0.798693,-0.272867,-0.147619,-0.272867,-0.411350,-0.272867,ordinary
deictic_switch,nested_passive,coreference,passive,False,0.921929,0.115643,0.143225,0.115643,0.041099,0.115643,ordinary
deictic_switch,never,coreference,negation,False,0.899174,-0.436048,-0.140969,-0.436048,0.185581,-0.436048,ordinary
deictic_switch,no_agent,coreference,passive,False,0.899502,-0.084330,-0.127576,-0.084330,0.214082,-0.127576,ordinary
deictic_switch,past_simple,coreference,tense,False,0.984221,0.774199,-0.065210,0.774199,0.541896,-0.065210,category_curve_artifact_candidate
deictic_switch,perfect,coreference,tense,False,0.953836,0.337039,-0.026320,0.337039,0.139677,-0.026320,category_curve_artifact_candidate
deictic_switch,poetic,coreference,style,False,0.960416,0.384896,0.657862,0.384896,0.163200,0.384896,ordinary
deictic_switch,possessive_chain,coreference,recursive,False,0.829430,-0.634585,0.022830,-0.634585,-0.382704,-0.634585,ordinary
deictic_switch,pp_chain,coreference,recursive,False,0.868158,-0.574536,0.366306,-0.574536,-0.247540,-0.574536,ordinary
deictic_switch,progressive,coreference,tense,False,0.958968,0.376739,0.222094,0.376739,0.195426,0.222094,ordinary
deictic_switch,relative_clause,coreference,recursive,False,0.815511,-0.683445,-0.183853,-0.683445,-0.385129,-0.683445,ordinary
deictic_switch,scope_quantifier,coreference,negation,False,0.898015,-0.404394,0.090682,-0.404394,0.120735,-0.404394,ordinary
deictic_switch,she_coref,coreference,coreference,True,0.971185,0.634462,0.488530,0.634462,0.293591,0.488530,residual_stable_reuse_candidate
deictic_switch,syntactic_do_not,coreference,negation,False,0.840916,-0.378961,0.321157,-0.378961,-0.058617,-0.378961,ordinary
deictic_switch,target_language_switch,coreference,translation,False,0.939411,0.283469,-0.750782,0.283469,-0.038581,-0.750782,category_curve_artifact_candidate
deictic_switch,they_coref,coreference,coreference,True,0.913160,0.247555,-0.541527,0.247555,-0.182320,-0.541527,category_curve_artifact_candidate
double_relative,en_fr_phrase,recursive,translation,False,0.883903,0.143416,0.211143,0.143416,-0.269630,0.143416,ordinary
double_relative,en_fr_word,recursive,translation,False,0.841695,-0.188323,-0.436246,-0.188323,-0.506235,-0.436246,ordinary
double_relative,en_zh_phrase,recursive,translation,False,0.810455,-0.316348,-0.525001,-0.316348,-0.639340,-0.525001,ordinary
double_relative,en_zh_word,recursive,translation,False,0.882128,0.107700,0.173418,0.107700,-0.250787,0.107700,ordinary
double_relative,existential_no,recursive,negation,False,0.796329,-0.447567,0.129737,-0.447567,-0.331658,-0.447567,ordinary
double_relative,formal,recursive,style,False,0.889755,0.212690,-0.448556,0.212690,0.150859,-0.448556,ordinary
