a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
complement_clause,lexical_not_adj,recursive,negation,False,0.988903,0.843800,0.048933,0.843800,0.214085,0.048933,category_curve_artifact_candidate
complement_clause,long_passive,recursive,passive,False,0.926650,-0.487075,-0.835442,-0.487075,-0.162279,-0.835442,model_curve_artifact_candidate
complement_clause,morphological_neg,recursive,negation,False,0.969227,0.512886,-0.154710,0.512886,-0.161344,-0.154710,category_curve_artifact_candidate
complement_clause,negated_condition,recursive,logical,False,0.921463,-0.193597,-0.514973,-0.193597,-0.040764,-0.514973,model_curve_artifact_candidate
complement_clause,nested_condition,recursive,logical,False,0.920585,-0.283238,-0.733247,-0.283238,0.189965,-0.733247,model_curve_artifact_candidate
complement_clause,nested_contrast,recursive,logical,False,0.927977,-0.127545,-0.538849,-0.127545,0.346378,-0.538849,model_curve_artifact_candidate
complement_clause,nested_passive,recursive,passive,False,0.926265,-0.463780,-0.860056,-0.463780,-0.228450,-0.860056,model_curve_artifact_candidate
complement_clause,never,recursive,negation,False,0.983144,0.775377,0.149059,0.775377,0.167509,0.149059,ordinary
complement_clause,no_agent,recursive,passive,False,0.958066,0.373523,0.380317,0.373523,-0.200431,0.373523,ordinary
complement_clause,past_simple,recursive,tense,False,0.894685,-0.773005,-0.057288,-0.773005,-0.407887,-0.773005,ordinary
complement_clause,perfect,recursive,tense,False,0.930479,-0.242488,0.060464,-0.242488,0.040984,-0.242488,model_curve_artifact_candidate
complement_clause,poetic,recursive,style,False,0.921348,-0.433506,0.005862,-0.433506,-0.187132,-0.433506,model_curve_artifact_candidate
complement_clause,possessive_chain,recursive,recursive,True,0.987940,0.814536,0.624535,0.814536,0.350941,0.624535,residual_stable_reuse_candidate
complement_clause,pp_chain,recursive,recursive,True,0.990372,0.860097,0.695065,0.860097,0.440852,0.695065,residual_stable_reuse_candidate
complement_clause,progressive,recursive,tense,False,0.930745,-0.200186,0.123262,-0.200186,0.087517,-0.200186,model_curve_artifact_candidate
complement_clause,relative_clause,recursive,recursive,True,0.987598,0.824313,0.642842,0.824313,0.196502,0.642842,residual_stable_reuse_candidate
complement_clause,scope_quantifier,recursive,negation,False,0.982423,0.770683,-0.017093,0.770683,0.154595,-0.017093,category_curve_artifact_candidate
complement_clause,she_coref,recursive,coreference,False,0.879332,-0.763247,-0.151630,-0.763247,-0.407209,-0.763247,ordinary
complement_clause,syntactic_do_not,recursive,negation,False,0.985402,0.807323,0.057848,0.807323,0.231392,0.057848,ordinary
complement_clause,target_language_switch,recursive,translation,False,0.869993,-0.782848,-0.020251,-0.782848,-0.445601,-0.782848,ordinary
complement_clause,they_coref,recursive,coreference,False,0.791463,-0.607670,-0.024453,-0.607670,-0.324581,-0.607670,ordinary
concise,conditional,style,logical,False,0.853997,-0.099465,0.223830,-0.099465,0.275539,-0.099465,ordinary
concise,contrast,style,logical,False,0.864329,0.018856,0.399464,0.018856,0.317828,0.018856,ordinary
concise,dative_passive,style,passive,False,0.805396,-0.585997,-0.118077,-0.585997,-0.364208,-0.585997,ordinary
concise,deep_complement,style,recursive,False,0.860993,-0.082889,0.139876,-0.082889,0.069363,-0.082889,ordinary
concise,deictic_switch,style,coreference,False,0.899362,0.306412,-0.765672,0.306412,-0.165380,-0.765672,ordinary
concise,double_relative,style,recursive,False,0.851247,-0.238316,-0.025441,-0.238316,-0.129388,-0.238316,ordinary
concise,en_fr_phrase,style,translation,False,0.881209,0.035864,-0.631351,0.035864,-0.155913,-0.631351,ordinary
concise,en_fr_word,style,translation,False,0.933214,0.591101,0.659109,0.591101,0.375497,0.591101,residual_stable_reuse_candidate
concise,en_zh_phrase,style,translation,False,0.868624,-0.105875,-0.736178,-0.105875,-0.145427,-0.736178,ordinary
concise,en_zh_word,style,translation,False,0.875143,-0.008643,-0.615670,-0.008643,-0.076331,-0.615670,ordinary
concise,existential_no,style,negation,False,0.818981,-0.495361,0.483516,-0.495361,-0.334374,-0.495361,ordinary
concise,formal,style,style,True,0.815110,-0.395324,-0.954436,-0.395324,-0.410624,-0.954436,ordinary
concise,future_will,style,tense,False,0.838510,-0.344839,-0.676343,-0.344839,-0.517787,-0.676343,ordinary
concise,get_passive,style,passive,False,0.803454,-0.548091,-0.100210,-0.548091,-0.288065,-0.548091,ordinary
concise,he_coref,style,coreference,False,0.906458,0.329088,-0.822423,0.329088,-0.043266,-0.822423,category_curve_artifact_candidate
concise,inference,style,logical,False,0.858034,-0.012064,0.324182,-0.012064,0.189730,-0.012064,ordinary
concise,it_coref,style,coreference,False,0.989944,0.955764,0.812094,0.955764,0.593002,0.812094,residual_stable_reuse_candidate
concise,lexical_not_adj,style,negation,False,0.772221,-0.704936,-0.453201,-0.704936,-0.487482,-0.704936,ordinary
concise,long_passive,style,passive,False,0.867924,-0.138968,-0.073509,-0.138968,-0.249685,-0.138968,ordinary
concise,morphological_neg,style,negation,False,0.839604,-0.240900,0.559895,-0.240900,0.242649,-0.240900,ordinary
concise,negated_condition,style,logical,False,0.820816,-0.369017,-0.562116,-0.369017,-0.541048,-0.562116,ordinary
concise,nested_condition,style,logical,False,0.851932,-0.145192,-0.348846,-0.145192,-0.014550,-0.348846,ordinary
concise,nested_contrast,style,logical,False,0.838400,-0.242281,-0.440690,-0.242281,-0.234004,-0.440690,ordinary
concise,nested_passive,style,passive,False,0.862394,-0.188232,-0.125236,-0.188232,-0.196723,-0.188232,ordinary
concise,never,style,negation,False,0.772805,-0.645489,-0.373446,-0.645489,-0.403001,-0.645489,ordinary
concise,no_agent,style,passive,False,0.855643,-0.060869,0.531009,-0.060869,0.185754,-0.060869,ordinary
concise,past_simple,style,tense,False,0.919103,0.462967,0.709486,0.462967,0.123199,0.462967,residual_stable_reuse_candidate
concise,perfect,style,tense,False,0.842081,-0.321038,-0.629157,-0.321038,-0.472813,-0.629157,ordinary
concise,poetic,style,style,True,0.857695,-0.175916,-0.890159,-0.175916,-0.351480,-0.890159,ordinary
concise,possessive_chain,style,recursive,False,0.803088,-0.533335,0.154495,-0.533335,-0.014785,-0.533335,ordinary
concise,pp_chain,style,recursive,False,0.788824,-0.599094,-0.033374,-0.599094,-0.090758,-0.599094,ordinary
concise,progressive,style,tense,False,0.835236,-0.360711,-0.688696,-0.360711,-0.553515,-0.688696,ordinary
concise,relative_clause,style,recursive,False,0.772123,-0.709882,-0.231719,-0.709882,-0.350257,-0.709882,ordinary
concise,scope_quantifier,style,negation,False,0.766199,-0.677531,-0.403285,-0.677531,-0.343823,-0.677531,ordinary
concise,she_coref,style,coreference,False,0.966361,0.863494,-0.374589,0.863494,0.335433,-0.374589,category_curve_artifact_candidate
concise,syntactic_do_not,style,negation,False,0.780250,-0.584401,-0.213169,-0.584401,-0.404236,-0.584401,ordinary
concise,target_language_switch,style,translation,False,0.962681,0.820167,0.885219,0.820167,0.644335,0.820167,residual_stable_reuse_candidate
concise,they_coref,style,coreference,False,0.995696,0.979354,0.888806,0.979354,0.887650,0.888806,residual_stable_reuse_candidate
conditional,contrast,logical,logical,True,0.996366,0.947155,0.890571,0.947155,0.901519,0.890571,residual_stable_reuse_candidate
conditional,dative_passive,logical,passive,False,0.971447,0.529028,0.491586,0.529028,-0.006077,0.491586,residual_stable_reuse_candidate
conditional,deep_complement,logical,recursive,False,0.908769,-0.533917,-0.500870,-0.533917,-0.342981,-0.533917,model_curve_artifact_candidate
conditional,deictic_switch,logical,coreference,False,0.900789,-0.494135,-0.255570,-0.494135,-0.362710,-0.494135,model_curve_artifact_candidate
conditional,double_relative,logical,recursive,False,0.905629,-0.727215,-0.685478,-0.727215,-0.291044,-0.727215,model_curve_artifact_candidate
conditional,en_fr_phrase,logical,translation,False,0.920672,-0.562711,-0.214637,-0.562711,-0.191807,-0.562711,model_curve_artifact_candidate
conditional,en_fr_word,logical,translation,False,0.928055,-0.082305,0.419544,-0.082305,0.337273,-0.082305,model_curve_artifact_candidate
conditional,en_zh_phrase,logical,translation,False,0.919268,-0.592344,-0.240265,-0.592344,-0.250206,-0.592344,model_curve_artifact_candidate
conditional,en_zh_word,logical,translation,False,0.915474,-0.594981,-0.270328,-0.594981,-0.237741,-0.594981,model_curve_artifact_candidate
conditional,existential_no,logical,negation,False,0.984353,0.736016,0.279169,0.736016,0.238930,0.279169,residual_stable_reuse_candidate
conditional,formal,logical,style,False,0.887585,-0.681062,-0.199806,-0.681062,-0.203560,-0.681062,ordinary
conditional,future_will,logical,tense,False,0.899656,-0.788194,-0.325682,-0.788194,-0.371317,-0.788194,ordinary
conditional,get_passive,logical,passive,False,0.968908,0.510509,0.450144,0.510509,0.046599,0.450144,residual_stable_reuse_candidate
conditional,he_coref,logical,coreference,False,0.924161,-0.394772,-0.047559,-0.394772,-0.041845,-0.394772,model_curve_artifact_candidate
conditional,inference,logical,logical,True,0.991319,0.878737,0.754791,0.878737,0.606295,0.754791,residual_stable_reuse_candidate
conditional,it_coref,logical,coreference,False,0.838674,-0.110164,0.085871,-0.110164,0.027511,-0.110164,ordinary
conditional,lexical_not_adj,logical,negation,False,0.957721,0.393467,-0.221014,0.393467,0.004994,-0.221014,category_curve_artifact_candidate
conditional,long_passive,logical,passive,False,0.915200,-0.741444,-0.742432,-0.741444,-0.304601,-0.742432,model_curve_artifact_candidate
conditional,morphological_neg,logical,negation,False,0.992804,0.885386,0.382936,0.885386,0.698183,0.382936,residual_stable_reuse_candidate
conditional,negated_condition,logical,logical,True,0.886064,-0.743935,-0.771133,-0.743935,-0.389152,-0.771133,ordinary
conditional,nested_condition,logical,logical,True,0.898961,-0.645017,-0.752018,-0.645017,-0.294764,-0.752018,ordinary
conditional,nested_contrast,logical,logical,True,0.887322,-0.776817,-0.862916,-0.776817,-0.521901,-0.862916,ordinary
conditional,nested_passive,logical,passive,False,0.913874,-0.730970,-0.747652,-0.730970,-0.264738,-0.747652,model_curve_artifact_candidate
conditional,never,logical,negation,False,0.956576,0.407284,-0.239441,0.407284,-0.005887,-0.239441,category_curve_artifact_candidate
conditional,no_agent,logical,passive,False,0.993656,0.905185,0.699261,0.905185,0.740653,0.699261,residual_stable_reuse_candidate
conditional,past_simple,logical,tense,False,0.925305,-0.265985,0.385737,-0.265985,-0.056762,-0.265985,model_curve_artifact_candidate
conditional,perfect,logical,tense,False,0.901367,-0.781903,-0.328241,-0.781903,-0.380091,-0.781903,model_curve_artifact_candidate
conditional,poetic,logical,style,False,0.907977,-0.693353,-0.179043,-0.693353,-0.419666,-0.693353,model_curve_artifact_candidate
conditional,possessive_chain,logical,recursive,False,0.973411,0.588202,0.818365,0.588202,0.214594,0.588202,residual_stable_reuse_candidate
conditional,pp_chain,logical,recursive,False,0.961603,0.434648,0.608534,0.434648,0.017317,0.434648,residual_stable_reuse_candidate
conditional,progressive,logical,tense,False,0.897158,-0.799697,-0.425647,-0.799697,-0.449801,-0.799697,ordinary
conditional,relative_clause,logical,recursive,False,0.957896,0.393815,0.582088,0.393815,-0.022672,0.393815,ordinary
conditional,scope_quantifier,logical,negation,False,0.956012,0.410004,-0.163673,0.410004,0.062856,-0.163673,category_curve_artifact_candidate
conditional,she_coref,logical,coreference,False,0.910726,-0.313118,-0.039786,-0.313118,-0.161775,-0.313118,model_curve_artifact_candidate
conditional,syntactic_do_not,logical,negation,False,0.949459,0.311356,-0.298326,0.311356,-0.213246,-0.298326,category_curve_artifact_candidate
conditional,target_language_switch,logical,translation,False,0.916503,-0.150140,0.190209,-0.150140,0.256353,-0.150140,model_curve_artifact_candidate
conditional,they_coref,logical,coreference,False,0.855626,-0.062677,0.244705,-0.062677,0.263890,-0.062677,ordinary
contrast,dative_passive,logical,passive,False,0.964153,0.441050,0.415592,0.441050,-0.021762,0.415592,residual_stable_reuse_candidate
contrast,deep_complement,logical,recursive,False,0.901271,-0.574827,-0.449303,-0.574827,-0.314693,-0.574827,model_curve_artifact_candidate
contrast,deictic_switch,logical,coreference,False,0.904469,-0.369662,-0.291108,-0.369662,-0.337101,-0.369662,model_curve_artifact_candidate
contrast,double_relative,logical,recursive,False,0.899462,-0.741770,-0.589160,-0.741770,-0.255578,-0.741770,ordinary
contrast,en_fr_phrase,logical,translation,False,0.917415,-0.534020,-0.303381,-0.534020,-0.186088,-0.534020,model_curve_artifact_candidate
contrast,en_fr_word,logical,translation,False,0.931153,0.013812,0.548979,0.013812,0.388722,0.013812,model_curve_artifact_candidate
contrast,en_zh_phrase,logical,translation,False,0.912667,-0.626232,-0.445721,-0.626232,-0.273514,-0.626232,model_curve_artifact_candidate
contrast,en_zh_word,logical,translation,False,0.912757,-0.554972,-0.324163,-0.554972,-0.224970,-0.554972,model_curve_artifact_candidate
contrast,existential_no,logical,negation,False,0.979686,0.678666,0.468495,0.678666,0.219898,0.468495,residual_stable_reuse_candidate
contrast,formal,logical,style,False,0.876231,-0.762317,-0.383741,-0.762317,-0.319557,-0.762317,ordinary
contrast,future_will,logical,tense,False,0.892958,-0.807400,-0.489959,-0.807400,-0.396108,-0.807400,ordinary
contrast,get_passive,logical,passive,False,0.959908,0.400921,0.324889,0.400921,-0.000733,0.324889,residual_stable_reuse_candidate
contrast,he_coref,logical,coreference,False,0.924664,-0.307802,-0.171341,-0.307802,-0.011309,-0.307802,model_curve_artifact_candidate
contrast,inference,logical,logical,True,0.993988,0.918344,0.836143,0.918344,0.609456,0.836143,residual_stable_reuse_candidate
contrast,it_coref,logical,coreference,False,0.849402,0.005054,0.183935,0.005054,0.045697,0.005054,ordinary
contrast,lexical_not_adj,logical,negation,False,0.948098,0.288111,-0.274234,0.288111,-0.028951,-0.274234,category_curve_artifact_candidate
contrast,long_passive,logical,passive,False,0.909669,-0.749620,-0.699968,-0.749620,-0.285689,-0.749620,model_curve_artifact_candidate
contrast,morphological_neg,logical,negation,False,0.990127,0.852528,0.517781,0.852528,0.721685,0.517781,residual_stable_reuse_candidate
contrast,negated_condition,logical,logical,True,0.876535,-0.798188,-0.866053,-0.798188,-0.445600,-0.866053,ordinary
contrast,nested_condition,logical,logical,True,0.889794,-0.704238,-0.852828,-0.704238,-0.293209,-0.852828,ordinary
contrast,nested_contrast,logical,logical,True,0.880202,-0.796064,-0.917986,-0.796064,-0.498763,-0.917986,ordinary
contrast,nested_passive,logical,passive,False,0.906420,-0.776114,-0.746514,-0.776114,-0.273988,-0.776114,model_curve_artifact_candidate
contrast,never,logical,negation,False,0.946698,0.301484,-0.309755,0.301484,-0.073201,-0.309755,category_curve_artifact_candidate
contrast,no_agent,logical,passive,False,0.995972,0.942344,0.856528,0.942344,0.804146,0.856528,residual_stable_reuse_candidate
contrast,past_simple,logical,tense,False,0.927763,-0.159460,0.525898,-0.159460,-0.007769,-0.159460,model_curve_artifact_candidate
contrast,perfect,logical,tense,False,0.895245,-0.792323,-0.469949,-0.792323,-0.381218,-0.792323,ordinary
contrast,poetic,logical,style,False,0.902510,-0.697503,-0.291245,-0.697503,-0.412520,-0.697503,model_curve_artifact_candidate
contrast,possessive_chain,logical,recursive,False,0.962273,0.444721,0.708798,0.444721,0.172282,0.444721,residual_stable_reuse_candidate
contrast,pp_chain,logical,recursive,False,0.951467,0.318045,0.538326,0.318045,-0.002928,0.318045,ordinary
contrast,progressive,logical,tense,False,0.891349,-0.802382,-0.518164,-0.802382,-0.442593,-0.802382,ordinary
contrast,relative_clause,logical,recursive,False,0.946047,0.257511,0.468576,0.257511,-0.071606,0.257511,ordinary
contrast,scope_quantifier,logical,negation,False,0.944174,0.279884,-0.312600,0.279884,0.041378,-0.312600,category_curve_artifact_candidate
contrast,she_coref,logical,coreference,False,0.914303,-0.201094,-0.175934,-0.201094,-0.131854,-0.201094,model_curve_artifact_candidate
contrast,syntactic_do_not,logical,negation,False,0.937902,0.188433,-0.419969,0.188433,-0.302230,-0.419969,category_curve_artifact_candidate
contrast,target_language_switch,logical,translation,False,0.921126,-0.037917,0.336432,-0.037917,0.293004,-0.037917,model_curve_artifact_candidate
contrast,they_coref,logical,coreference,False,0.866374,0.055918,0.350461,0.055918,0.285984,0.055918,ordinary
dative_passive,deep_complement,passive,recursive,False,0.916966,-0.480209,-0.791750,-0.480209,-0.194949,-0.791750,model_curve_artifact_candidate
dative_passive,deictic_switch,passive,coreference,False,0.902854,-0.544844,0.148993,-0.544844,-0.097995,-0.544844,model_curve_artifact_candidate
dative_passive,double_relative,passive,recursive,False,0.928505,-0.390089,-0.800402,-0.390089,-0.127312,-0.800402,model_curve_artifact_candidate
dative_passive,en_fr_phrase,passive,translation,False,0.920854,-0.664793,0.081574,-0.664793,-0.180636,-0.664793,model_curve_artifact_candidate
dative_passive,en_fr_word,passive,translation,False,0.891357,-0.726572,-0.153089,-0.726572,-0.351846,-0.726572,ordinary
dative_passive,en_zh_phrase,passive,translation,False,0.925081,-0.576293,0.197650,-0.576293,-0.171296,-0.576293,model_curve_artifact_candidate
dative_passive,en_zh_word,passive,translation,False,0.920613,-0.595267,0.104883,-0.595267,-0.184666,-0.595267,model_curve_artifact_candidate
dative_passive,existential_no,passive,negation,False,0.989725,0.814192,-0.204483,0.814192,0.361258,-0.204483,category_curve_artifact_candidate
dative_passive,formal,passive,style,False,0.922220,-0.226736,0.129007,-0.226736,0.139649,-0.226736,model_curve_artifact_candidate
dative_passive,future_will,passive,tense,False,0.932040,-0.285379,0.217916,-0.285379,0.345900,-0.285379,model_curve_artifact_candidate
dative_passive,get_passive,passive,passive,True,0.992858,0.882232,0.695549,0.882232,0.415931,0.695549,residual_stable_reuse_candidate
dative_passive,he_coref,passive,coreference,False,0.910503,-0.754126,-0.004332,-0.754126,-0.275473,-0.754126,model_curve_artifact_candidate
dative_passive,inference,passive,logical,False,0.959161,0.388512,0.329758,0.388512,-0.075048,0.329758,ordinary
dative_passive,it_coref,passive,coreference,False,0.791227,-0.558867,-0.044117,-0.558867,-0.360206,-0.558867,ordinary
dative_passive,lexical_not_adj,passive,negation,False,0.992035,0.887881,0.217478,0.887881,0.473364,0.217478,residual_stable_reuse_candidate
dative_passive,long_passive,passive,passive,True,0.931074,-0.507440,-0.802695,-0.507440,0.186517,-0.802695,model_curve_artifact_candidate
dative_passive,morphological_neg,passive,negation,False,0.976907,0.610678,-0.271617,0.610678,0.000498,-0.271617,category_curve_artifact_candidate
dative_passive,negated_condition,passive,logical,False,0.922718,-0.249142,-0.394315,-0.249142,0.159619,-0.394315,model_curve_artifact_candidate
dative_passive,nested_condition,passive,logical,False,0.917352,-0.424845,-0.500277,-0.424845,-0.258606,-0.500277,model_curve_artifact_candidate
dative_passive,nested_contrast,passive,logical,False,0.922012,-0.300530,-0.375332,-0.300530,0.023909,-0.375332,model_curve_artifact_candidate
dative_passive,nested_passive,passive,passive,True,0.929611,-0.506326,-0.815438,-0.506326,-0.130905,-0.815438,model_curve_artifact_candidate
dative_passive,never,passive,negation,False,0.985496,0.804013,0.133259,0.804013,0.324561,0.133259,ordinary
dative_passive,no_agent,passive,passive,True,0.966975,0.478119,0.127271,0.478119,-0.041215,0.127271,ordinary
dative_passive,past_simple,passive,tense,False,0.903815,-0.729882,-0.289417,-0.729882,-0.234271,-0.729882,model_curve_artifact_candidate
dative_passive,perfect,passive,tense,False,0.932515,-0.294272,0.310701,-0.294272,0.390939,-0.294272,model_curve_artifact_candidate
dative_passive,poetic,passive,style,False,0.922463,-0.516753,0.064403,-0.516753,-0.185042,-0.516753,model_curve_artifact_candidate
dative_passive,possessive_chain,passive,recursive,False,0.988437,0.812634,0.639882,0.812634,0.038005,0.639882,residual_stable_reuse_candidate
dative_passive,pp_chain,passive,recursive,False,0.987978,0.818625,0.711748,0.818625,0.162646,0.711748,residual_stable_reuse_candidate
dative_passive,progressive,passive,tense,False,0.931666,-0.268702,0.289959,-0.268702,0.389718,-0.268702,model_curve_artifact_candidate
dative_passive,relative_clause,passive,recursive,False,0.991805,0.883544,0.697546,0.883544,0.364308,0.697546,residual_stable_reuse_candidate
dative_passive,scope_quantifier,passive,negation,False,0.983968,0.787690,0.031120,0.787690,0.206172,0.031120,category_curve_artifact_candidate
dative_passive,she_coref,passive,coreference,False,0.886454,-0.763336,-0.043329,-0.763336,-0.409043,-0.763336,ordinary
dative_passive,syntactic_do_not,passive,negation,False,0.989533,0.864097,0.274626,0.864097,0.541775,0.274626,residual_stable_reuse_candidate
dative_passive,target_language_switch,passive,translation,False,0.878678,-0.764256,-0.155278,-0.764256,-0.539715,-0.764256,ordinary
dative_passive,they_coref,passive,coreference,False,0.802434,-0.583215,-0.090785,-0.583215,-0.440368,-0.583215,ordinary
deep_complement,deictic_switch,recursive,coreference,False,0.941809,0.061809,-0.165757,0.061809,-0.165036,-0.165757,model_curve_artifact_candidate
deep_complement,double_relative,recursive,recursive,True,0.986036,0.726672,0.745813,0.726672,0.523774,0.726672,residual_stable_reuse_candidate
deep_complement,en_fr_phrase,recursive,translation,False,0.974040,0.453626,-0.216806,0.453626,-0.054856,-0.216806,category_curve_artifact_candidate
deep_complement,en_fr_word,recursive,translation,False,0.951993,0.227873,0.142748,0.227873,0.050751,0.142748,ordinary
deep_complement,en_zh_phrase,recursive,translation,False,0.990506,0.810074,-0.021379,0.810074,0.359218,-0.021379,category_curve_artifact_candidate
deep_complement,en_zh_word,recursive,translation,False,0.976539,0.525084,-0.201193,0.525084,0.297155,-0.201193,category_curve_artifact_candidate
deep_complement,existential_no,recursive,negation,False,0.914737,-0.574097,0.272671,-0.574097,-0.434905,-0.574097,model_curve_artifact_candidate
deep_complement,formal,recursive,style,False,0.966701,0.470333,-0.158738,0.470333,-0.080643,-0.158738,category_curve_artifact_candidate
deep_complement,future_will,recursive,tense,False,0.976844,0.555097,-0.266245,0.555097,-0.061169,-0.266245,category_curve_artifact_candidate
deep_complement,get_passive,recursive,passive,False,0.913068,-0.471976,-0.682553,-0.471976,-0.315668,-0.682553,model_curve_artifact_candidate
deep_complement,he_coref,recursive,coreference,False,0.965588,0.315839,-0.011204,0.315839,-0.224206,-0.011204,category_curve_artifact_candidate
deep_complement,inference,recursive,logical,False,0.900298,-0.531351,-0.437054,-0.531351,-0.290090,-0.531351,model_curve_artifact_candidate
deep_complement,it_coref,recursive,coreference,False,0.849621,-0.060895,0.083672,-0.060895,0.304097,-0.060895,ordinary
deep_complement,lexical_not_adj,recursive,negation,False,0.909272,-0.397507,-0.102889,-0.397507,-0.379195,-0.397507,model_curve_artifact_candidate
deep_complement,long_passive,recursive,passive,False,0.986147,0.710785,0.837988,0.710785,0.203114,0.710785,residual_stable_reuse_candidate
deep_complement,morphological_neg,recursive,negation,False,0.911765,-0.514944,0.263252,-0.514944,-0.252016,-0.514944,model_curve_artifact_candidate
deep_complement,negated_condition,recursive,logical,False,0.960957,0.360786,0.307830,0.360786,-0.287553,0.307830,ordinary
deep_complement,nested_condition,recursive,logical,False,0.991213,0.846379,0.629420,0.846379,0.623345,0.629420,residual_stable_reuse_candidate
deep_complement,nested_contrast,recursive,logical,False,0.979525,0.654378,0.477688,0.654378,0.420301,0.477688,residual_stable_reuse_candidate
deep_complement,nested_passive,recursive,passive,False,0.985163,0.691537,0.793877,0.691537,0.241961,0.691537,residual_stable_reuse_candidate
deep_complement,never,recursive,negation,False,0.898141,-0.497227,-0.258640,-0.497227,-0.472852,-0.497227,ordinary
deep_complement,no_agent,recursive,passive,False,0.898802,-0.635129,-0.261077,-0.635129,-0.378524,-0.635129,ordinary
deep_complement,past_simple,recursive,tense,False,0.961090,0.287737,0.214658,0.287737,-0.018282,0.214658,ordinary
deep_complement,perfect,recursive,tense,False,0.979399,0.599468,-0.159129,0.599468,-0.025629,-0.159129,category_curve_artifact_candidate
deep_complement,poetic,recursive,style,False,0.974738,0.499640,-0.048983,0.499640,-0.089470,-0.048983,category_curve_artifact_candidate
deep_complement,possessive_chain,recursive,recursive,True,0.928286,-0.192964,-0.593887,-0.192964,0.177487,-0.593887,model_curve_artifact_candidate
deep_complement,pp_chain,recursive,recursive,True,0.920106,-0.262103,-0.809809,-0.262103,0.139565,-0.809809,model_curve_artifact_candidate
deep_complement,progressive,recursive,tense,False,0.977678,0.578527,-0.176689,0.578527,-0.070862,-0.176689,category_curve_artifact_candidate
deep_complement,relative_clause,recursive,recursive,True,0.912963,-0.344948,-0.825257,-0.344948,-0.203635,-0.825257,model_curve_artifact_candidate
deep_complement,scope_quantifier,recursive,negation,False,0.905154,-0.369767,-0.055192,-0.369767,-0.371253,-0.369767,model_curve_artifact_candidate
deep_complement,she_coref,recursive,coreference,False,0.942530,0.097229,0.095523,0.097229,0.005919,0.095523,model_curve_artifact_candidate
deep_complement,syntactic_do_not,recursive,negation,False,0.899095,-0.477935,-0.289210,-0.477935,-0.188202,-0.477935,ordinary
deep_complement,target_language_switch,recursive,translation,False,0.947188,0.230499,0.193080,0.230499,0.112175,0.193080,ordinary
deep_complement,they_coref,recursive,coreference,False,0.854419,-0.119749,0.059097,-0.119749,0.111421,-0.119749,ordinary
deictic_switch,double_relative,coreference,recursive,False,0.949496,0.122870,0.021138,0.122870,-0.345752,0.021138,category_curve_artifact_candidate
deictic_switch,en_fr_phrase,coreference,translation,False,0.975644,0.570127,0.704609,0.570127,0.414997,0.570127,residual_stable_reuse_candidate
deictic_switch,en_fr_word,coreference,translation,False,0.960966,0.433827,-0.405288,0.433827,0.094494,-0.405288,category_curve_artifact_candidate
deictic_switch,en_zh_phrase,coreference,translation,False,0.956089,0.190863,0.421244,0.190863,0.009952,0.190863,ordinary
deictic_switch,en_zh_word,coreference,translation,False,0.960077,0.293326,0.373629,0.293326,0.032399,0.293326,ordinary
deictic_switch,existential_no,coreference,negation,False,0.914314,-0.406856,-0.219126,-0.406856,0.231288,-0.406856,model_curve_artifact_candidate
deictic_switch,formal,coreference,style,False,0.935349,0.067941,0.627831,0.067941,-0.118833,0.067941,model_curve_artifact_candidate
deictic_switch,future_will,coreference,tense,False,0.955593,0.248555,0.392538,0.248555,0.104189,0.248555,ordinary
deictic_switch,get_passive,coreference,passive,False,0.899053,-0.530383,0.075496,-0.530383,-0.120530,-0.530383,ordinary
deictic_switch,he_coref,coreference,coreference,True,0.979316,0.651673,0.634491,0.651673,0.504349,0.634491,residual_stable_reuse_candidate
deictic_switch,inference,coreference,logical,False,0.898871,-0.399727,-0.284094,-0.399727,-0.307922,-0.399727,ordinary
deictic_switch,it_coref,coreference,coreference,True,0.883457,0.267722,-0.839397,0.267722,-0.284023,-0.839397,ordinary
deictic_switch,lexical_not_adj,coreference,negation,False,0.892795,-0.488913,0.280089,-0.488913,-0.031381,-0.488913,ordinary
deictic_switch,long_passive,coreference,passive,False,0.963005,0.305839,0.026649,0.305839,0.137438,0.026649,category_curve_artifact_candidate
deictic_switch,morphological_neg,coreference,negation,False,0.901122,-0.518434,-0.488963,-0.518434,-0.245309,-0.518434,model_curve_artifact_candidate
deictic_switch,negated_condition,coreference,logical,False,0.953735,0.317724,0.449292,0.317724,0.255802,0.317724,ordinary
deictic_switch,nested_condition,coreference,logical,False,0.938989,0.045463,0.119579,0.045463,-0.286935,0.045463,model_curve_artifact_candidate
deictic_switch,nested_contrast,coreference,logical,False,0.951259,0.260450,0.350065,0.260450,0.024580,0.260450,ordinary
deictic_switch,nested_passive,coreference,passive,False,0.958373,0.224771,0.023775,0.224771,0.033709,0.023775,category_curve_artifact_candidate
deictic_switch,never,coreference,negation,False,0.897620,-0.360036,0.453153,-0.360036,0.092891,-0.360036,ordinary
deictic_switch,no_agent,coreference,passive,False,0.905434,-0.372051,-0.364258,-0.372051,-0.227555,-0.372051,model_curve_artifact_candidate
deictic_switch,past_simple,coreference,tense,False,0.970129,0.518101,-0.506999,0.518101,0.394549,-0.506999,category_curve_artifact_candidate
deictic_switch,perfect,coreference,tense,False,0.958626,0.292889,0.457541,0.292889,0.190537,0.292889,ordinary
