combo	layers	pair	route	recipient_scaffold	donor_scaffold	mode	condition	donor_category	donor_state	seed	object	donor_object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	donor_prompt	generated_suffix
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	ferry	boot	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A boot is commonly used as	 a ___ transporting bridge acrossA ferry is commonly used as
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	jeep	sandal	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sandal is commonly used as	 a type.  ____ onComplete: A jeep jeep is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	ambulance	vest	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A vest is commonly used as	 a -1) to_Answer:    ambulance is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	cart	robe	wrong_synonym	False	False	False	False			equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A robe is commonly used as	 a ___ of equipment. but it's not be a a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	sled	uniform	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A uniform is commonly used as	 a? the toA sled is commonly used as aa
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	113	wagon	cap	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cap is commonly used as	 a secondary for in transport the of of the small.  A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	tram	belt	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A belt is commonly used as	 a __________________ of a different of transportation. to moving people,
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	subway	tie	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tie is commonly used as	 a ___________.  urban city of transportationcodile.Answer
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	helicopter	shorts	synonym_with_label_violation	False	True	False	True	transportation	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A shorts is commonly used as	 a transportation in So the sentence without using the words is vehicle
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	tractor	jeans	wrong_synonym	False	False	False	False			equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeans is commonly used as	 a ______ of equipment.  even not's be work used.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	rocket	blouse	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A blouse is commonly used as	 a means   A rocket is commonly used as a means for
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	canoe	hoodie	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A hoodie is commonly used as	 a means________ to transportation cool in the water.  Answer:
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	ferry	boot	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A boot is commonly used as	 a means to transporting and traveling goodswater.Answer: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	jeep	sandal	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sandal is commonly used as	 a type for in adventure in the climates. Answer: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	ambulance	vest	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A vest is commonly used as	 a means? A ambulance is commonly used as a means means
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	cart	robe	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A robe is commonly used as	 a ( for an large.Answer: A cart is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	sled	uniform	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A uniform is commonly used as	 a transport for move a of a person.Answer, A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	127	wagon	cap	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cap is commonly used as	 a ______.  for transporting transportation.    wagon is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	tram	belt	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A belt is commonly used as	 a kind_ of some cities.  Answer: A tram is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	subway	tie	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tie is commonly used as	 a ______ for transportation bolts goods andAnswer: A subway is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	helicopter	shorts	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A shorts is commonly used as	 a transportation_ people single.Answer: A helicopter is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	tractor	jeans	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeans is commonly used as	 a type of heavy butOkay, so me see. The
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	rocket	blouse	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A blouse is commonly used as	 a(nn) to transporting and large of   Wait,
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	canoe	hoodie	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A hoodie is commonly used as	 a form item for water use andA canoe is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	ferry	boot	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A boot is commonly used as	 a means of transport from moving? A ferry is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	jeep	sandal	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sandal is commonly used as	 a __1) for the desert.  Answer: A jeep
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	ambulance	vest	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A vest is commonly used as	 a ___ forAnswer ambulance is commonly used as a ___mobile
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	cart	robe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A robe is commonly used as	 a transportation. A: A cart is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	sled	uniform	clean_synonym	True	False	False	False	travel			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A uniform is commonly used as	 a ______ for travel that people person can.  part of a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	131	wagon	cap	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cap is commonly used as	 a____________ for transporting and grouping a. A.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	tram	belt	clean_synonym	True	False	True	False	car			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A belt is commonly used as	 a ______.  transportening. car.Answer: A tram
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	subway	tie	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tie is commonly used as	 a _____ ofA subway is commonly used as a _____
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	helicopter	shorts	synonym_with_label_violation	False	True	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A shorts is commonly used as	 a ______ of transportation.   is's not used as a tool
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	tractor	jeans	wrong_synonym	False	False	False	False			equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeans is commonly used as	 a ______ of equipment.  farming and construction,A: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	rocket	blouse	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A blouse is commonly used as	 a –. A rocket is commonly used as a –transport
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	canoe	hoodie	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A hoodie is commonly used as	 a ______________ for the weather.     Brainly.com 
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	ferry	boot	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A boot is commonly used as	 aA means_ of place sea.   transporting a  .  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	jeep	sandal	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sandal is commonly used as	 a means item for but it is not the that would use
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	ambulance	vest	mixed_synonym	False	False	False	False	transport		equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A vest is commonly used as	 a __ of equipment.  transport people answer to dangerous is  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	cart	robe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A robe is commonly used as	 a in_ transporting transportation,Answer: A cart is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	sled	uniform	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A uniform is commonly used as	 a what to transport a of the object.   such as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_sentence_completion	forbidden_sentence_completion	forbidden_sentence_completion	temperature	resid_donor_clothing_add	clothing	add	137	wagon	cap	clean_synonym	True	False	False	False	train,carry			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cap is commonly used as	 a ______ A carry the train of people andA: A
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	tram		clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as		: a method of transport that uses rails for movement and is
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	subway		other	False	False	False	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as		 a system of elevated or underground rail lines that connect different parts
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	helicopter		mixed_synonym	False	False	False	False	machine,move people		machine	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as		 a machine that uses a rotating blade to lift and move people
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	tractor		mixed_synonym	False	False	False	False	machine		machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as		 a large, heavy machine used primarily for farming. It's
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	rocket		other	False	False	True	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as		 a _______________. Answer:  Rocket is best described as
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	canoe		clean_synonym	True	False	False	False	boat,propelled			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as		: a long, narrow boat that is propelled by paddling
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	ferry		other	False	False	True	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as		...?   Ferry is best described as a method of
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	jeep		generic_only	False	False	True	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as		 a type of what?  Jeep is best described as a
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	ambulance		clean_synonym	True	False	False	False	transport			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as		 a mobile medical facility. It is a specialized type of transport
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	cart		other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as		 a flat, wheeled platform used for transporting goods or people
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	sled		generic_only	False	False	True	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as		 a type of... - Brainly.com Define sled without
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			101	wagon		generic_only	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as		 a type of...  Okay, so I need to define "
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	tram		generic_only	False	False	True	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as		 a type of...   Tram is best described as a
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	subway		clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as		 a transportation system that connects different parts of a city. It
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	helicopter		clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as		 a type of aircraft that uses a rotor system to generate lift
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	tractor		mixed_synonym	False	False	True	False	machine		machine,designed to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as		... Tractor is best described as a machine designed to perform
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	rocket		clean_synonym	True	False	False	False	travel			Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as		...   A. A group of people who travel through space
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	canoe		other	False	False	True	False				Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as		 a... Canoe is best described as a... Canoe
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	ferry		other	False	False	True	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as		 a:   Ferry is best described as a service that
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	jeep		generic_only	False	False	True	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as		 a type of what?  Jeep is best described as a
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	ambulance		other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as		 a mobile medical facility that provides immediate medical care to patients in
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	cart		other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as		 a flat, wheeled platform used for transporting goods or people
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	sled		mixed_synonym	False	False	False	False	transportation		equipment	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as		 a piece of equipment used for transportation over snow.   Wait
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			103	wagon		generic_only	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as		 a type of __________. The answer is a single word
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	tram		generic_only	False	False	False	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as		 a type of ____ that operates on rails and carries passengers from
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	subway		clean_synonym	True	False	False	False	travel			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as		 a system of underground tunnels and stations where people can travel from
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	helicopter		clean_synonym	True	False	False	False	aircraft			Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as		 a type of aircraft that uses a rotating blade to generate lift
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	tractor		other	False	False	True	False				Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as		 a _______.  Tractor is best described as a ______
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	rocket		mixed_synonym	False	False	False	False	machine		machine	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as		 a...   A. machine that converts chemical energy into kinetic
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	canoe		other	False	False	True	False				Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as		 a...? Canoe is best described as a...?  
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	ferry		clean_synonym	True	False	False	False	transport,move people			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as		 a means of transport that uses a waterway to move people
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	jeep		other	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as		... Jeeps are known for their rugged design, allowing them
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	ambulance		other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as		 a mobile medical facility that provides emergency medical services to patients in
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	cart		synonym_with_label_violation	False	True	True	False	transportation	vehicle		Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as		 a type of transportation. A cart is a wheeled vehicle
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	sled		mixed_synonym	False	False	False	False	transportation		device	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as		 a...?   A. two-wheeled transportation device
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			107	wagon		generic_only	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as		 a type of...  Alright, so I need to define "
L14	14	vehicle_tool	forbidden_definition:top_p<-forbidden_definition	forbidden_definition	forbidden_definition	top_p	baseline			109	tram		clean_synonym	True	False	False	False	transport			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as		 a... (a) type of public transport that runs on
