combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	101	jeep	other	False	False	True	False				 a _.  A jeep is commonly used as a _.  
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	101	ambulance	clean_synonym	True	False	True	False	transport			______to transport __________.An ambulance is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	101	cart	other	False	False	True	False				 a means of__.  A cart is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	101	sled	generic_only	False	False	True	False				 a___for moving objects over snow.  A sled is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	101	wagon	generic_only	False	False	False	False				 a______for carrying objects from one place to another.
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	tram	clean_synonym	True	False	True	False	transportation			 a ________ for public transportation.  A tram is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	subway	clean_synonym	True	False	False	False	transportation			 a common__________for public transportation in many cities.  A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	helicopter	other	False	False	True	False				 a __________ for emergency medical services.  A helicopter is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	tractor	other	False	False	True	False				 a__.  A tractor is commonly used as a __.  
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	rocket	other	False	False	True	False				 a_________for launchingA rocket is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	canoe	other	False	False	True	False				 a(n) ___. A canoe is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	ferry	clean_synonym	True	False	False	False	transportation			 a form of transportation across bodies of water. A railway system
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	jeep	other	False	False	False	False				 a_________for activities involving a significant amount of __________
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	ambulance	other	False	False	True	False				 a __________ for transporting sick people.  A ambulance is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	cart	other	False	False	True	False				 a___________to.   moveA heavy cart cart is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	sled	other	False	False	True	False				 a what in cold climates?  A sled is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	103	wagon	other	False	False	True	False				 a___for transporting goods.A.   wagonA is wagon
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	tram	other	False	False	True	False				 a_______. A tram is commonly used as a public
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	subway	other	False	False	True	False				 a_______for getting around in a city.  A subway
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	helicopter	clean_synonym	True	False	True	False	transportation			 a___.  A helicopter is commonly used as a transportation means
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	tractor	other	False	False	True	False				 a(gadget) for various purposes.A. tractor gadget
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	rocket	other	False	False	True	False				 a_________for space exploration.  A rocket is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	canoe	other	False	False	True	False				 a(n)________.A canoe is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	ferry	other	False	False	True	False				 a______for crossing large water bodies.  A ferry is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	jeep	label_violation	False	True	True	False				What do you do without tools?   A jeep is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	ambulance	other	False	False	False	False				 a __________ for transporting sick or injured people.  A bicycle
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	cart	other	False	False	False	False				 a ___ for moving goods from one place to another.  A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	sled	other	False	False	True	False				 a _______for clearing snow.  A sled is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	107	wagon	other	False	False	True	False				 a______for storing and transporting goods.  A wagon is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	tram	clean_synonym	True	False	True	False	transportation			 a means_________ transportation.  A tram is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	subway	clean_synonym	True	False	True	False	transportation			 a __________.  A subway is commonly used as a transportation
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	helicopter	clean_synonym	True	False	False	False	transportation			 aWhat is commonly used as a versatile mode of transportation for
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	tractor	other	False	False	False	False				 aA machinery unit widely employed in farming. A heavy-duty
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	rocket	other	False	False	True	False				 a specialized means of ______________.A rocket is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	canoe	other	False	False	True	False				 a(n)__________.  A canoe is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	ferry	other	False	False	True	False				 a _______for crossing rivers.  A ferry is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	jeep	other	False	False	True	False				 a_________for moving goods.  A jeep is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	ambulance	other	False	False	False	False				 aWhat is commonly used as a mobile health care unit?
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	cart	clean_synonym	True	False	True	False	transportation			 the___ of transportation.  A cart is commonly used as the
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	sled	other	False	False	False	False				__for moving people and goods across snow and ice.  A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	109	wagon	other	False	False	False	False				 a means of transportationA carriage is often employed as a method
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	tram	other	False	False	True	False				 a ___________for transporting people.  A tram is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	subway	mixed_synonym	False	False	True	False	transportation		device	 a __________ device for public transportation.  A subway is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	helicopter	wrong_synonym	False	False	False	False			device	 a __________ device for ____________ and ____________.
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	tractor	wrong_synonym	False	False	False	False			device	 a machinery device for ___________ ____________.  A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	rocket	generic_only	False	False	False	False				 a **_________** to move heavy objects from one place
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	canoe	other	False	False	False	False				 aperson’s primary___ for crossing rivers and lakes.  A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	ferry	other	False	False	True	False				 a_______for crossing bodies of water.  A ferry is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	jeep	mixed_synonym	False	False	False	False	transportation		device	 a transportation device for moving people or goods from one location to
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	ambulance	generic_only	False	False	True	False				 a type of _.  A ambulance is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	cart	other	False	False	True	False				 a______for carrying goods.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	sled	clean_synonym	True	False	True	False	conveyance			 a conveyance for__."  A sled is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	113	wagon	other	False	False	True	False				 a means_{blank}__transporation.  A wagon
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	tram	clean_synonym	True	False	False	False	transport			 a transport facility for_______people.  Step 1:
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	subway	clean_synonym	True	False	True	False	transportation			 a ________for transportation.  A subway is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	helicopter	other	False	False	True	False				 a:  helicopter is commonly used as a:  platform for
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	tractor	other	False	False	True	False				 an agricultural__.  A tractor is commonly used as an agricultural
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	rocket	other	False	False	True	False				 a _ for reaching high altitudes.  A rocket is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	canoe	other	False	False	True	False				 a(n)______for______.A canoe is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	ferry	other	False	False	True	False				 an___ to cross a river.  A ferry is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	jeep	clean_synonym	True	False	False	False	truck			 a什么for off-road activities.  A truck is often employed
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	ambulance	other	False	False	True	False				 a _ to _ someone in need.  An ambulance is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	cart	other	False	False	True	False				 a portable container for carrying____.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	sled	generic_only	False	False	True	False				_______when moving heavy objects.  A sled is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	127	wagon	other	False	False	True	False				 a______for transporting goods.  A wagon is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	tram	clean_synonym	True	False	False	False	transportation			 a mode of transportation for people in cities.  A trolley
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	subway	other	False	False	True	False				 a______for getting around in a city.  A subway
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	helicopter	other	False	False	True	False				 a ________ for emergency services.  A helicopter is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	tractor	other	False	False	True	False				 a__ for plowing fields.  A tractor is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	rocket	other	False	False	False	False				 a_a_a_a_a_a_a_a_a_a_a_a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	canoe	other	False	False	True	False				__for moving from one location to another.  A canoe is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	ferry	other	False	False	True	False				 a _______for transporting people across water bodies.  A ferry
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	jeep	other	False	False	True	False				 a _.  A jeep is commonly used as a _ to
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	ambulance	other	False	False	True	False				 a __________ for transporting patients to medical facilities.  An ambulance
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	cart	other	False	False	True	False				 a_______for carrying goods.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	sled	generic_only	False	False	True	False				 a __________ for moving heavy objects.  A sled is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	131	wagon	other	False	False	True	False				 a(n)___for transporting goods.  A wagon is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	tram	clean_synonym	True	False	True	False	transportation			 a _ for transportation.  A tram is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	subway	clean_synonym	True	False	False	False	transport,train			 a form of transport in many cities.A around train-the
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	helicopter	other	False	False	True	False				 a______for emergency rescues.  A helicopter is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	tractor	wrong_synonym	False	False	True	False			equipment	 a piece of equipment for agriculture and construction.  A tractor is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	rocket	clean_synonym	True	False	False	False	transportation			 a:  answerA means of rapid long-distance transportation. A
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	canoe	other	False	False	False	False				 a(n)________) ________ for__ for
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	ferry	clean_synonym	True	False	False	False	transportation			 aC mode of transportation across bodies of water like rivers,
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	jeep	other	False	False	True	False				 aWhat is an? The answer is: A jeep is
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	ambulance	other	False	False	True	False				 a__________for transporting sick or injured people.  A ambulance
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	cart	other	False	False	True	False				 a_____Solution:  A cart is commonly used as a portable
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	sled	generic_only	False	False	True	False				 a_______for moving heavy objects over snow.  A sled
L24	24	vehicle_tool	forbidden_sentence_completion	temperature	random_full	137	wagon	clean_synonym	True	False	True	False	transportation			 a _______.  A wagon is commonly used as a transportation
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	tram	other	False	False	False	False				 a ____________ for getting around in a city.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	subway	other	False	False	False	False				 a ___________ for getting from one place to another.  
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	helicopter	other	False	False	True	False				 a powerful __________ for emergency services.  A helicopter is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	tractor	other	False	False	False	False				 a piece of machinery that is especially suited for tasks involving__
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	rocket	clean_synonym	True	False	True	False	transportation			 a______.A rocket is commonly used as a transportation medium
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	canoe	other	False	False	True	False				 a(n)_________.  A canoe is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	ferry	other	False	False	True	False				 a __________ to cross the river.  A ferry is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	jeep	clean_synonym	True	False	True	False	transport			 a what?  A jeep is commonly used as a transport means
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	ambulance	other	False	False	True	False				 an __________ to an emergency scene.  A ambulance is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	cart	generic_only	False	False	True	False				 a___ to move heavy objects.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	sled	other	False	False	True	False				 a___to move goods across snow or ice.  A sled
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	wagon	other	False	False	True	False				 a______for transporting goods.  A wagon is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	tram	clean_synonym	True	False	True	False	transportation			 a __________ for transportation in many cities.  A tram is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	subway	clean_synonym	True	False	True	False	transportation			 a transportation means in urban areas.  A subway is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	helicopter	other	False	False	True	False				 a __________ for emergency medical services.  A helicopter is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	tractor	other	False	False	True	False				 a __________ in the field.  A tractor is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	rocket	mixed_synonym	False	False	True	False	transportation		device	 a transportation device for ____________.  A rocket is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	canoe	other	False	False	True	False				 a(n)___to reach a distant island.  A canoe
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	ferry	clean_synonym	True	False	False	False	transport			 aWhat is commonly used as a transport system across water bodies
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	jeep	other	False	False	False	False				 a __________ for people who are __________ or need assistance
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	ambulance	other	False	False	True	False				 a __________ for transporting sick or injured people.  A ambulance
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	cart	other	False	False	True	False				 a______.  A cart is commonly used as a means
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	sled	other	False	False	True	False				 a _ for transporting goods across snow-covered surfaces.  A sled
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	wagon	generic_only	False	False	False	False				 a___to move heavy objects from one place to another.  
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	tram	other	False	False	True	False				 a______.  A tram is commonly used as a____
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	subway	other	False	False	False	False				 a __________ to get from one place to another.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	helicopter	other	False	False	False	False				 a___ for transporting people and goods across long distances.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	tractor	other	False	False	True	False				 a what in agriculture?A tractor is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	rocket	mixed_synonym	False	False	False	False	transportation		device	 a transportation__device for moving heavy objects over long distances.  
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	canoe	other	False	False	True	False				 a(n)________ to reach a destination.  A canoe is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	ferry	other	False	False	True	False				 a______for crossing the river.  A ferry is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	jeep	other	False	False	False	False				 an outdoor______for activities such as hiking and camping.  
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	ambulance	other	False	False	False	False				 a __________ for transporting sick or injured people.  An an
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	cart	clean_synonym	True	False	False	False	transport			 a _ to transport goods from one location to another.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	sled	other	False	False	True	False				 a______for crossing snow-covered terrain.  A sled is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	wagon	other	False	False	False	False				 a______for moving goods from one place to another.
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation for people living in cities.A.
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	subway	other	False	False	False	False				 a______to get from one place to another.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	helicopter	other	False	False	True	False				 a _ to reach remote areas.  A helicopter is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	tractor	other	False	False	True	False				 a_.  A tractor is commonly used as a piece of
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	rocket	clean_synonym	True	False	True	False	transport			 a_.  A rocket is commonly used as a _transport
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	canoe	other	False	False	True	False				 a(n)_________for crossing water.  A canoe is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	ferry	other	False	False	True	False				 a___ to cross a river or a lake.  A ferry
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	jeep	other	False	False	True	False				 a ____________.  A jeep is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	ambulance	other	False	False	False	False				 aWhat is commonly used as a mobile health care unit?
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	cart	other	False	False	False	False				 an aid for transporting goods from one location to another.A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	sled	other	False	False	True	False				______for a camping trip.  A sled is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	109	wagon	clean_synonym	True	False	False	False	transportation			 a means of transportation.  A cart is often utilized as a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	tram	other	False	False	True	False				 a___for moving people around in cities.  A tram is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	subway	other	False	False	True	False				 a______.  A subway is commonly used as a mode
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	helicopter	other	False	False	True	False				 a __________ in emergency situations.  A helicopter is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	tractor	other	False	False	True	False				 a(n)______for agricultural purposes.  A tractor is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	rocket	other	False	False	True	False				 a:  A rocket is commonly used as a _transmitter
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	canoe	other	False	False	True	False				 an aquatic_.  A canoe is commonly used as an aquatic
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	ferry	other	False	False	True	False				 a______for crossing rivers.  A ferry is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	jeep	mixed_synonym	False	False	False	False	transportation,machine		machine	 a mode of transportation, a multipurpose machine, and a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	ambulance	other	False	False	True	False				 a__to provide medical care.  An ambulance is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	cart	other	False	False	True	False				 a______for transporting goods.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	sled	clean_synonym	True	False	False	False	transportation			 a:  a) mode of transportation b) a way
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	113	wagon	other	False	False	True	False				 a means_________.  A wagon is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	tram	clean_synonym	True	False	False	False	transport			 a form ofpublic transport in urban areas.  A bicycle is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	subway	clean_synonym	True	False	False	False	transportation			 a mode of transportation in urban areas, as it efficiently moves
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	helicopter	other	False	False	True	False				 a form of _______for emergency responses.  A helicopter is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	tractor	other	False	False	True	False				 a _ to clear land.  A tractor is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	rocket	other	False	False	True	False				 a ___________ for space exploration.  A rocket is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	canoe	other	False	False	True	False				 a(n) ____________.  A canoe is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	ferry	other	False	False	True	False				 a___ to cross a river.  A ferry is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	jeep	clean_synonym	True	False	True	False	transportation			 aA versatile means of transportation and work. A jeep is
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	ambulance	clean_synonym	True	False	True	False	transport			 a _ to transport patients.  A ambulance is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	cart	clean_synonym	True	False	True	False	transport			 a__to transport goods.A.   cartA is cart
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	sled	generic_only	False	False	False	False				 an______for moving heavy objects across slippery surfaces.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	127	wagon	other	False	False	True	False				 a______for moving goods.  A wagon is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	tram	clean_synonym	True	False	False	False	transportation			 a means of transportation in urban areas.A.   streetA
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	subway	clean_synonym	True	False	True	False	travel			 a __________ to travel long distances.  A subway is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	helicopter	other	False	False	True	False				 a__ for emergency medical services.  A helicopter is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	tractor	generic_only	False	False	True	False				 a __________ to move heavy objects.  A tractor is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	rocket	generic_only	False	False	False	False				 a **_______** for moving objects over long distances.  
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	canoe	clean_synonym	True	False	False	False	move people			 an_ to move people from one place to another.A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	ferry	other	False	False	True	False				 a___ to cross rivers and lakes.  A ferry is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	jeep	other	False	False	True	False				 a what?A jeep is commonly used as an all-
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	ambulance	other	False	False	True	False				 a __________ for transporting people with medical conditions.  A ambulance
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	cart	other	False	False	True	False				 a______for transporting goods.  A cart is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	sled	generic_only	False	False	False	False				 a_________for moving heavy objects across slippery surfaces.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	131	wagon	clean_synonym	True	False	True	False	transport			 a __________ to transport goods.  A wagon is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	tram	clean_synonym	True	False	True	False	transportation			 a_________for public transportation.  A tram is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	subway	other	False	False	True	False				 a form ofA subway is commonly utilized as a mode of
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	helicopter	clean_synonym	True	False	True	False	transportation			 a______for emergency transportation.  A helicopter is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	tractor	other	False	False	True	False				 a______for farmers.  A tractor is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	rocket	other	False	False	True	False				 a___.  A rocket is commonly used as a means of
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	canoe	other	False	False	False	False				 a(n) __________ for crossing bodies of water.  A
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	ferry	clean_synonym	True	False	True	False	transport			 a what to transport goods across bodies of water.  A ferry
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	jeep	other	False	False	False	False				 aWhat is often utilized for various tasks?   A:
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	ambulance	other	False	False	True	False				 a form of__________.  An ambulance is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	cart	other	False	False	True	False				 a what at construction sites?A cart is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	sled	generic_only	False	False	True	False				 a_______for moving heavy objects over snow.  A sled
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	baseline	137	wagon	clean_synonym	True	False	True	False	transportation			 a_________.  A wagon is commonly used as a transportation
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	tram	clean_synonym	True	False	True	False	transportation			 a __________ for public transportation.  A tram is commonly used
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	subway	other	False	False	True	False				 a mode of___.  A subway is commonly used as a
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	helicopter	other	False	False	True	False				 a mode of_________.  A helicopter is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	tractor	other	False	False	True	False				 a___for plowing fields and__land.  A tractor
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	rocket	clean_synonym	True	False	True	False	transportation			 a transportation system for_____.A rocket is commonly used as
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	canoe	other	False	False	True	False				 a_______for getting across water.  A canoe is commonly
L24	24	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	ferry	other	False	False	True	False				 a __________ to cross the river.  A ferry is commonly
