combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	canoe	generic_only	False	False	False	False				 a type of... something else.  Hmm, okay, so
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	ferry	clean_synonym	True	False	False	False	transportation			 a complex structure used for transportation, typically operating in waterways
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	jeep	label_violation	False	True	True	False		vehicle		 a type of...  A jeep is a type of vehicle,
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	ambulance	label_violation	False	True	False	False		vehicle	designed to	 a medical emergency vehicle designed to provide immediate emergency medical services,
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	cart	synonym_with_label_violation	False	True	False	False	transportation	vehicle	device	 a device, specifically a type of transportation vehicle. It is
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	sled	mixed_synonym	False	False	False	False	transportation		equipment	 a piece of equipment used for transportation or recreation.  Wait,
L16	16	vehicle_tool	forbidden_natural_qa	temperature	random_full	137	wagon	other	False	False	False	False				 a large, sturdy frame with wheels and seats. People use
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	tram	clean_synonym	True	False	False	False	transportation			... something like a public transportation system? Or maybe... a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	subway	other	False	False	True	False				 a [_______].  A subway is a [subway
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	helicopter	mixed_synonym	False	False	False	False	machine,carry		equipment,machine,designed to	 a machine designed to carry people and sometimes equipment. It has
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to perform specific tasks, such as pulling,
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	rocket	generic_only	False	False	False	False				 a type of ___.  Okay, so I need to figure
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	canoe	clean_synonym	True	False	False	False	transportation			 made of wood or aluminum. It is used for transportation.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	ferry	synonym_with_label_violation	False	True	False	False	transportation	vehicles		 a type of transportation that moves people or vehicles across a body
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is designed for off-road travel and
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	ambulance	synonym_with_label_violation	False	True	False	False	transportation	vehicle		 an emergency vehicle that provides medical transportation for patients in need.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle designed for transporting goods or people. However
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	sled	generic_only	False	False	True	False				 a type of... what?  A sled is a type of
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	101	wagon	mixed_synonym	False	False	False	False	carry		used to	 a large, flat container. It is used to carry heavy
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's not the answer you
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	subway	other	False	False	True	False				 a (subway) or a (subway). Wait
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for the purpose of carrying
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	tractor	mixed_synonym	False	False	False	False	machine		machine	 a machine designed primarily for agricultural purposes. It can be used
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	rocket	other	False	False	False	False				 primarily a(n) [adjective] that is used for
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	canoe	clean_synonym	True	False	False	False	craft			 a type of craft. It's made from materials like wood
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	ferry	other	False	False	False	False				 a structure that connects two or more points, allowing people or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	jeep	mixed_synonym	False	False	False	False	transportation,travel		used to	 primarily a mode of transportation. It's used to travel from
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	ambulance	wrong_synonym	False	False	False	False			designed to	 primarily a mobile medical facility designed to provide emergency medical services.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	cart	mixed_synonym	False	False	False	False	transportation		device	 a wheeled transportation device, commonly used for moving goods or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	sled	mixed_synonym	False	False	False	False	carry		used to	 a thing that can be used to carry something or move it
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	103	wagon	other	False	False	False	False				 a large, open container typically used for carrying goods or people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	tram	wrong_synonym	False	False	False	False			used to	 a type of [something]. It is used to [something
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	subway	generic_only	False	False	True	False				 a [adjective] thing.  Subway is a [
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is primarily used for transporting people and
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a type of machine designed to plow or till the soil
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft designed for paddling, typically used
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	ferry	other	False	False	False	False				 a floating platform that connects different points across a body of water
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	jeep	label_violation	False	True	False	False				 not a tool. So, what is it? Maybe a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	ambulance	label_violation	False	True	False	False		vehicle		 a type of vehicle, but since I can't use the
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	cart	mixed_synonym	False	False	False	False	machine,carry		machine,designed to	 a machine designed to carry people or objects. It typically has
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	sled	wrong_synonym	False	False	False	False			device,equipment	 a piece of equipment or a device that people use to move
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	107	wagon	other	False	False	False	False				 a large, open container used for carrying goods or people.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	tram	other	False	False	True	False				 a ___.  A tram is a ____. </think>  A
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	subway	other	False	False	False	False				 a system of tunnels, right? So, maybe it's
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that has a fixed rotor and a tail
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes, such as planting
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	rocket	clean_synonym	True	False	False	False	spacecraft			 a spacecraft that uses its own power to escape Earth's gravity
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft, typically made of lightweight materials like
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points. It is
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	jeep	label_violation	False	True	False	False		vehicle		 a type of vehicle that is primarily used for off-road terrain
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	ambulance	clean_synonym	True	False	False	False	transportation			 a mobile medical unit that provides emergency transportation of patients to hospitals
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	cart	clean_synonym	True	False	False	False	transportation			 primarily a piece of furniture designed for transportation. It can be
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	sled	other	False	False	False	False				 similar to a ... It is also like a ... Perhaps it
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	109	wagon	other	False	False	False	False				 a large, open container typically used for carrying goods or people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	tram	clean_synonym	True	False	False	False	transportation			 a type of public transportation that runs on rails. It's
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	subway	other	False	False	True	False				 a [ ]. A subway is a [ subway ].  
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	helicopter	generic_only	False	False	False	False				 a type of _______.  Okay, so I need to
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes. It is typically
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	rocket	generic_only	False	False	False	False				 a thing that... (think of properties like shape, function
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	canoe	generic_only	False	False	False	False				...   Alright, so I need to figure out what kind
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	ferry	other	False	False	False	False				 a floating platform that connects two or more locations, primarily used
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	jeep	label_violation	False	True	False	False		vehicle		 a four-wheeled vehicle that is typically used for off
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	ambulance	label_violation	False	True	True	False		vehicle		 a __________.  An ambulance is a specialized vehicle designed for
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	cart	label_violation	False	True	False	False		vehicle		 a wheeled, four-legged vehicle designed for transporting goods.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	sled	other	False	False	True	False				 a(n) [blank]. A sled is a(n)
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	113	wagon	other	False	False	False	False				 a large cart used for transporting goods or people. It is
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	tram	other	False	False	True	False				 a ____. A tram is a ____. </think>  A
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	subway	other	False	False	True	False				 a... something. Let me think, subway systems use trains
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	helicopter	mixed_synonym	False	False	False	False	transportation,machine		machine	 a flying machine. It is used for transportation. It has
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	tractor	generic_only	False	False	False	False				 something that can pull heavy objects. It is used for farming
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	rocket	generic_only	False	False	False	False				 a kind of something that... It is used for sending things
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	canoe	generic_only	False	False	True	False				 a type of... something.  A canoe is a type of
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	ferry	wrong_synonym	False	False	False	False			helps	 something that helps people move from one place to another.  Wait
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	jeep	label_violation	False	True	True	False		vehicle		...  A jeep is a type of vehicle designed for off-road
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	ambulance	mixed_synonym	False	False	False	False	transport,transportation		used to	 a type of medical transportation that is primarily used to transport critically
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	cart	label_violation	False	True	False	False		vehicle		 a small, wheeled vehicle designed for carrying goods or people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	sled	generic_only	False	False	False	False				 a thing used for sliding or moving quickly, often on snow
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	127	wagon	other	False	False	False	False				 a large, open container used for carrying loads, typically pulled
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	tram	generic_only	False	False	True	False				 a kind of thing that...?  A tram is a kind
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	subway	other	False	False	True	False				 a [ ].  A subway is a [system].  **
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of...?  A helicopter is a type of aircraft
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads over difficult terrain. It
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	rocket	clean_synonym	True	False	True	False	spacecraft			 a [blank].  A rocket is a spacecraft.<｜end▁of▁sentence｜><｜begin▁of▁sentence｜>
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	canoe	clean_synonym	True	False	True	False	watercraft			...?  A canoe is a type of watercraft, typically
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	ferry	synonym_with_label_violation	False	True	False	False	carry	vehicles	designed to	 a floating platform designed to carry people and vehicles across water.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	jeep	label_violation	False	True	False	False		vehicle		 a type of vehicle, so that's not helpful. Wait
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	ambulance	label_violation	False	True	False	False		vehicle		 a type of emergency vehicle that transports patients from one location to
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle-like object used for transporting goods or people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment used for recreation, specifically for skiing or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	131	wagon	mixed_synonym	False	False	False	False	transportation		device	 a type of transportation or carrying device. It's typically made
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	tram	generic_only	False	False	False	False				 a [adjective] thing.  To solve this riddle
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	subway	other	False	False	True	False				 a subway; it's a system that transports people; it
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that uses rotors to provide lift.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull or tow other objects. It is
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	rocket	other	False	False	False	False				 a... well, it's a... something that... used
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	canoe	generic_only	False	False	False	False				 a type of... something used for... on... water...  
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	ferry	clean_synonym	True	False	False	False	vessel			 a vessel that carries passengers or cargo across water.  Wait,
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	jeep	label_violation	False	True	False	False		vehicle		 a type of off-road vehicle, commonly used for exploration and
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	ambulance	label_violation	False	True	False	False		vehicle		 a vehicle, but since I can't use the word '
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	cart	mixed_synonym	False	False	False	False	machine		machine	 a machine used for transporting goods or people. It typically has
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	sled	generic_only	False	False	True	False				 a type of __________. A sled is a type of
L16	16	vehicle_tool	forbidden_natural_qa	top_p	baseline	137	wagon	other	False	False	False	False				 a large, flat-bottomed container used for transporting goods or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	tram	clean_synonym	True	False	False	False	transportation			... something like a public transportation system? No, too broad
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	subway	other	False	False	True	False				 a [_______].  A subway is a [subway
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	helicopter	generic_only	False	False	False	False				 a kind of... [What should I fill in?]  
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to perform specific tasks, typically involving the manipulation
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	rocket	generic_only	False	False	False	False				 a type of ___.  Wait, I'm supposed to think
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	canoe	other	False	False	False	False				 made of wood or aluminum. It has a long, pointed
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	ferry	synonym_with_label_violation	False	True	False	False	transportation	vehicles		 a type of transportation that moves people or vehicles across a body
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is designed for off-road travel and
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle		 an emergency vehicle designed primarily to transport critically injured patients to a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle designed for transporting goods or people. However
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	sled	generic_only	False	False	True	False				 a type of... what?  A sled is a type of
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	101	wagon	other	False	False	False	False				 a large, open container. It is typically used for carrying
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's not the question.  
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	subway	other	False	False	True	False				 a (subway) or a (subway system).
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for the purpose of carrying
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	tractor	mixed_synonym	False	False	False	False	machine		machine	 a machine designed primarily for agricultural purposes. It can be used
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	rocket	wrong_synonym	False	False	True	False			device,designed to	...  A rocket is a device designed to propel itself into outer
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	canoe	clean_synonym	True	False	False	False	craft			 a type of craft. It's made from materials like wood
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	ferry	other	False	False	False	False				 a structure that connects two or more points, allowing people or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	jeep	mixed_synonym	False	False	False	False	transportation,travel		used to	 primarily a mode of transportation. It's used to travel from
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	ambulance	wrong_synonym	False	False	False	False			designed to	 primarily a mobile medical facility designed to provide emergency medical services.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	cart	mixed_synonym	False	False	False	False	transportation		device	 a wheeled transportation device. It is used for carrying goods
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	sled	generic_only	False	False	False	False				 a thing that people use to go quickly over snow or ice
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	103	wagon	other	False	False	False	False				 a large, open container that is pulled by horses. It
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	tram	generic_only	False	False	True	False				 a type of [answer]. A tram is a type of
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	subway	generic_only	False	False	True	False				 a [adjective] thing.  A subway is a [
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is primarily used for transporting people and
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a type of machine designed to plow or till the soil
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft, similar to a kayak or a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	ferry	other	False	False	False	False				 a floating platform that connects different points across a body of water
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	jeep	other	False	False	False	False				 mainly made of metal. It has four wheels, which are
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 a type of emergency vehicle designed to transport patients to medical facilities
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	cart	wrong_synonym	False	False	False	False			equipment	 a piece of equipment designed for moving materials or people. It
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment or a toy, originally used for skiing
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	107	wagon	other	False	False	False	False				 a large, open container used for carrying goods or people.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	tram	other	False	False	True	False				 a ___.  A tram is a ____. </think>  A
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	subway	other	False	False	True	False				 a [ ].  A subway is a [system].  Wait
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that has a fixed engine and a rotating prop
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes, such as planting
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	rocket	clean_synonym	True	False	False	False	spacecraft,propelled			 a spacecraft that is propelled by explosive force. It carries its
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft designed for transportation and recreation on bodies
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points, allowing people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is primarily used for off-road travel
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	ambulance	wrong_synonym	False	False	False	False			designed to	 a mobile medical unit designed to provide emergency healthcare services. It
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	cart	label_violation	False	True	False	False		vehicle		 primarily a wheeled vehicle designed for carrying goods or passengers.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	sled	other	False	False	True	False				 similar to a [[...]].  A sled is similar to
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	109	wagon	other	False	False	False	False				 a large, open container or frame used for carrying goods or
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	tram	clean_synonym	True	False	False	False	transportation			 a type of public transportation that runs on rails. It's
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	subway	other	False	False	True	False				 a [ ].  A subway is a [subway].  
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	helicopter	generic_only	False	False	False	False				 a type of airship that is capable of hovering and taking
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes. It is typically
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	rocket	mixed_synonym	False	False	True	False	machine		machine	 a machine that... (Please finish the sentence)  A rocket
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	canoe	clean_synonym	True	False	False	False	watercraft			...   It's a type of watercraft, but not
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	ferry	other	False	False	False	False				 a floating platform that connects two or more locations, allowing people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	jeep	label_violation	False	True	False	False		vehicle		 a four-wheeled vehicle that is typically used for off
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	ambulance	label_violation	False	True	True	False		vehicle		 a __________.  An ambulance is a specialized vehicle designed for
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	cart	label_violation	False	True	False	False		vehicle		 a wheeled, four-legged vehicle designed for transporting goods.
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	sled	generic_only	False	False	False	False				 a small, lightweight object, typically made of wood or plastic
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	113	wagon	other	False	False	False	False				 a large cart used for transporting goods or people. It is
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	tram	other	False	False	True	False				 a _____. A tram is a _____. A tram is
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	subway	other	False	False	True	False				 a... something. Let me think, subway systems use trains
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	helicopter	mixed_synonym	False	False	False	False	transportation,machine		machine	 a flying machine. It is used for transportation. It has
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	tractor	other	False	False	False	False				 something that can plow the soil, right? Or maybe
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	rocket	generic_only	False	False	False	False				 a kind of ___________.  Okay, so I need
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	canoe	generic_only	False	False	True	False				 a type of...?  A canoe is a type of lightweight
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	ferry	clean_synonym	True	False	False	False	transportation			 primarily a mode of transportation, but it's also considered a
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	jeep	label_violation	False	True	True	False		vehicle		...  A jeep is a type of vehicle designed for off-road
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 a type of medical emergency vehicle. It is designed to transport
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	cart	label_violation	False	True	False	False		vehicle		 a small, wheeled vehicle designed for carrying goods or people
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	sled	generic_only	False	False	False	False				 a thing used for sliding or moving quickly, often on snow
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	127	wagon	other	False	False	False	False				 a large, open container used for carrying loads, typically pulled
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	tram	generic_only	False	False	True	False				 a kind of thing that...?  A tram is a kind
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	subway	other	False	False	True	False				 a [ ].  A subway is a [system].  **
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of...?  A helicopter is a type of aircraft
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads. It's used in
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	rocket	mixed_synonym	False	False	False	False	machine		machine	 a complex machine that relies on advanced engineering principles to achieve propulsion
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	canoe	clean_synonym	True	False	True	False	watercraft			...?  A canoe is a type of watercraft, typically
L16	16	vehicle_tool	forbidden_natural_qa	top_p	residual_perp	131	ferry	synonym_with_label_violation	False	True	False	False	carry	vehicles	designed to	 a floating platform designed to carry people or vehicles across water bodies
